LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000323,4/16/2012,0.1385,0.290229167,1.096,48,0.279859786,13.931,0.068
MAC000323,4/17/2012,0.2695,0.329458333,1.255,48,0.266670404,15.814,0.06
MAC000323,4/18/2012,0.3125,0.3968125,1.16,48,0.291077357,19.047,0.061
MAC000323,4/19/2012,0.36,0.406187498,1.3279999,48,0.312604608,19.4969999,0.065
MAC000323,4/20/2012,0.1695,0.2441875,0.897,48,0.182618968,11.721,0.08
MAC000323,4/21/2012,0.1635,0.307979167,1.267,48,0.307920789,14.783,0.06
MAC000323,4/22/2012,0.125,0.224395833,0.976,48,0.22803646,10.771,0.06
MAC000323,4/23/2012,0.1505,0.382708335,1.596,48,0.383834463,18.3700001,0.06
MAC000323,4/24/2012,0.2855,0.354895833,0.923,48,0.240702627,17.035,0.06
MAC000323,4/25/2012,0.3465,0.465583333,1.7309999,48,0.403131297,22.348,0.061
MAC000323,4/26/2012,0.15,0.242291667,0.799,48,0.186573465,11.63,0.063
MAC000323,4/27/2012,0.2165,0.2589375,0.912,48,0.180570539,12.429,0.063
MAC000323,4/28/2012,0.409,0.466187502,1.8200001,48,0.381631257,22.3770001,0.065
MAC000323,4/29/2012,0.314,0.4631875,1.4910001,48,0.393226246,22.233,0.059
MAC000323,4/30/2012,0.1955,0.276229167,0.914,48,0.208981954,13.259,0.063
MAC000323,5/1/2012,0.173,0.313625,1.168,48,0.297312331,15.054,0.064
MAC000323,5/2/2012,0.1555,0.239583333,1.063,48,0.226497366,11.5,0.066
MAC000323,5/3/2012,0.2455,0.3413125,1.852,48,0.307299851,16.383,0.07
MAC000323,5/4/2012,0.2225,0.347375,0.963,48,0.286062753,16.674,0.058
MAC000323,5/5/2012,0.198,0.354208333,1.166,48,0.32648443,17.002,0.058
MAC000323,5/6/2012,0.159,0.324375,2.122,48,0.367127413,15.57,0.074
MAC000323,5/7/2012,0.162,0.321770833,1.34,48,0.313556282,15.445,0.059
MAC000323,5/8/2012,0.1265,0.1954375,0.885,48,0.175458416,9.381,0.064
MAC000323,5/9/2012,0.1295,0.355958335,1.4400001,48,0.361201074,17.0860001,0.07
MAC000323,5/10/2012,0.156,0.248416667,0.808,48,0.190676381,11.924,0.079
MAC000323,5/11/2012,0.144,0.284291667,1.24,48,0.312175752,13.646,0.062
MAC000323,5/12/2012,0.2195,0.328041665,1.457,48,0.302708896,15.7459999,0.066
MAC000323,5/13/2012,0.2825,0.346270833,1.013,48,0.250241478,16.621,0.109
MAC000323,5/14/2012,0.127,0.280270833,0.93,48,0.262691125,13.453,0.061
MAC000323,5/15/2012,0.275,0.328041667,1.107,48,0.254195097,15.746,0.06
MAC000323,5/16/2012,0.146,0.257708335,1.2690001,48,0.263148454,12.3700001,0.059
MAC000323,5/17/2012,0.1175,0.19825,0.869,48,0.196618921,9.516,0.064
MAC000323,5/18/2012,0.1745,0.327416665,1.358,48,0.326732225,15.7159999,0.06
MAC000323,5/19/2012,0.164,0.267187502,1.1390001,48,0.229169058,12.8250001,0.068
MAC000323,5/20/2012,0.379,0.4578125,1.329,48,0.354911895,21.975,0.066
MAC000323,5/21/2012,0.147,0.261520833,0.905,48,0.251156304,12.553,0.064
MAC000323,5/22/2012,0.164,0.270541669,1.063,48,0.225091568,12.9860001,0.068
MAC000323,5/23/2012,0.131,0.188520833,0.844,48,0.180655307,9.049,0.059
MAC000323,5/24/2012,0.1255,0.157020833,0.776,48,0.130259069,7.537,0.065
MAC000323,5/25/2012,0.15,0.2414375,0.938,48,0.192901905,11.589,0.063
MAC000323,5/26/2012,0.1485,0.205479167,0.595,48,0.145911076,9.863,0.06
MAC000323,5/27/2012,0.202,0.270791667,0.934,48,0.202997637,12.998,0.062
MAC000323,5/28/2012,0.154,0.208708333,0.859,48,0.160202924,10.018,0.065
MAC000323,5/29/2012,0.137,0.200083335,1.1900001,48,0.198695954,9.6040001,0.06
MAC000323,5/30/2012,0.1305,0.202395833,0.802,48,0.177613343,9.715,0.059
MAC000323,5/31/2012,0.162,0.271625,1.554,48,0.264888867,13.038,0.061
MAC000323,6/1/2012,0.1575,0.248020833,0.724,48,0.18789602,11.905,0.066
MAC000323,6/2/2012,0.225,0.2368125,0.933,48,0.149333079,11.367,0.066
MAC000323,6/3/2012,0.5295,0.565125,1.596,48,0.45544211,27.126,0.072
MAC000323,6/4/2012,0.2245,0.324500002,1.1720001,48,0.276175406,15.5760001,0.062
MAC000323,6/5/2012,0.133,0.1946875,0.67,48,0.144495624,9.345,0.062
MAC000323,6/6/2012,0.1095,0.112833333,0.185,48,0.034511382,5.416,0.06
MAC000323,6/7/2012,0.1155,0.115125,0.188,48,0.032563277,5.526,0.06
MAC000323,6/8/2012,0.1145,0.265666669,1.948,48,0.375514821,12.7520001,0.06
MAC000323,6/9/2012,0.2185,0.2879375,1.291,48,0.270899558,13.821,0.06
MAC000323,6/10/2012,0.197,0.228645831,1.0599999,48,0.170052358,10.9749999,0.065
MAC000323,6/11/2012,0.2185,0.376166667,1.876,48,0.37548943,18.056,0.085
MAC000323,6/12/2012,0.1535,0.366770833,1.153,48,0.331132052,17.605,0.088
MAC000323,6/13/2012,0.1165,0.209645833,0.988,48,0.210244284,10.063,0.069
MAC000323,6/14/2012,0.1545,0.284541669,1.0700001,48,0.257401172,13.6580001,0.061
MAC000323,6/15/2012,0.122,0.234291667,0.978,48,0.241873886,11.246,0.059
MAC000323,6/16/2012,0.15,0.369541667,1.799,48,0.467741653,17.738,0.06
MAC000323,6/17/2012,0.2375,0.388229165,1.603,48,0.363264053,18.6349999,0.062
MAC000323,6/18/2012,0.151,0.225041667,0.578,48,0.168671147,10.802,0.06
MAC000323,6/19/2012,0.185,0.267999998,1.2359999,48,0.216739662,12.8639999,0.072
MAC000323,6/20/2012,0.1415,0.207895833,0.846,48,0.192730684,9.979,0.061
MAC000323,6/21/2012,0.201,0.286645833,0.815,48,0.226644204,13.759,0.064
MAC000323,6/22/2012,0.1865,0.255270833,0.953,48,0.207476299,12.253,0.062
MAC000323,6/23/2012,0.186,0.348583333,1.392,48,0.327482586,16.732,0.06
MAC000323,6/24/2012,0.1845,0.319104167,1.686,48,0.352471833,15.317,0.069
MAC000323,6/25/2012,0.2225,0.379645831,1.391,48,0.308319082,18.2229999,0.143
MAC000323,6/26/2012,0.2785,0.510354169,2.1110001,48,0.516245227,24.4970001,0.131
MAC000323,6/27/2012,0.1905,0.268166667,0.964,48,0.189726268,12.872,0.093
MAC000323,6/28/2012,0.2635,0.302729167,1.166,48,0.192740233,14.531,0.122
MAC000323,6/29/2012,0.1925,0.2641875,0.91,48,0.167114518,12.681,0.071
MAC000323,6/30/2012,0.2315,0.346958331,1.489,48,0.307271096,16.6539999,0.079
MAC000323,7/1/2012,0.1835,0.2659375,0.917,48,0.208474031,12.765,0.082
MAC000323,7/2/2012,0.151,0.386458331,1.893,48,0.445626685,18.5499999,0.091
MAC000323,7/3/2012,0.31,0.3343125,0.805,48,0.191308168,16.047,0.067
MAC000323,7/4/2012,0.2455,0.387020833,1.66,48,0.352146155,18.577,0.07
MAC000323,7/5/2012,0.134,0.161729167,0.429,48,0.088499727,7.763,0.063
MAC000323,7/6/2012,0.1215,0.150520833,0.339,48,0.065046298,7.225,0.063
MAC000323,7/7/2012,0.2385,0.324104169,1.0140001,48,0.252871787,15.5570001,0.063
MAC000323,7/8/2012,0.251,0.3269375,1.505,48,0.263839765,15.693,0.089
MAC000323,7/9/2012,0.1595,0.232208333,0.702,48,0.156094483,11.146,0.064
MAC000323,7/10/2012,0.1605,0.207270833,0.623,48,0.13323148,9.949,0.067
MAC000323,7/11/2012,0.177,0.2973125,0.879,48,0.24576586,14.271,0.066
MAC000323,7/12/2012,0.221,0.360083335,1.9220001,48,0.361126546,17.2840001,0.073
MAC000323,7/13/2012,0.213,0.2855,1.29,48,0.239463674,13.704,0.065
MAC000323,7/14/2012,0.2355,0.320041667,0.916,48,0.231792273,15.362,0.063
MAC000323,7/15/2012,0.2365,0.348666667,1.625,48,0.313871388,16.736,0.074
MAC000323,7/16/2012,0.2155,0.347124994,1.159,48,0.32569013,16.6619997,0.074
MAC000323,7/17/2012,0.1455,0.269479169,1.2690001,48,0.258582312,12.9350001,0.076
MAC000323,7/18/2012,0.325,0.368166665,1.1109999,48,0.270515446,17.6719999,0.071
MAC000323,7/19/2012,0.219,0.281333333,0.898,48,0.150014231,13.504,0.092
MAC000323,7/20/2012,0.1635,0.229104167,0.801,48,0.166886921,10.997,0.077
MAC000323,7/21/2012,0.216,0.334583333,1.408,48,0.282765961,16.06,0.102
MAC000323,7/22/2012,0.2385,0.311291667,0.784,48,0.197424261,14.942,0.112
MAC000323,7/23/2012,0.158,0.237333333,0.757,48,0.183032183,11.392,0.072
MAC000323,7/24/2012,0.214,0.354042553,1.6849999,47,0.346904065,16.64,0.072
MAC000323,7/25/2012,0.2695,0.331604169,1.0700001,48,0.24598381,15.9170001,0.096
MAC000323,7/26/2012,0.19,0.237333333,0.725,48,0.126657241,11.392,0.071
MAC000323,7/27/2012,0.2285,0.2615625,0.786,48,0.141895212,12.555,0.08
MAC000323,7/28/2012,0.2445,0.404125002,1.888,48,0.383351219,19.3980001,0.074
MAC000323,7/29/2012,0.4155,0.518812496,1.274,48,0.359675062,24.9029998,0.075
MAC000323,7/30/2012,0.178,0.324770835,1.255,48,0.33471635,15.5890001,0.073
MAC000323,7/31/2012,0.1925,0.309166667,1.092,48,0.252338032,14.84,0.082
MAC000323,8/1/2012,0.189,0.247958333,0.681,48,0.146266728,11.902,0.089
MAC000323,8/2/2012,0.1635,0.299458333,1.37,48,0.280515328,14.374,0.076
MAC000323,8/3/2012,0.179,0.313854167,1.076,48,0.263213124,15.065,0.082
MAC000323,8/4/2012,0.217,0.293312498,1.0369999,48,0.249407219,14.0789999,0.071
MAC000323,8/5/2012,0.2185,0.296208333,0.975,48,0.209804565,14.218,0.075
MAC000323,8/6/2012,0.2035,0.331104167,1.178,48,0.279709442,15.893,0.099
MAC000323,8/7/2012,0.19,0.324770833,0.98,48,0.249317045,15.589,0.097
MAC000323,8/8/2012,0.2015,0.25475,1.023,48,0.193547784,12.228,0.083
MAC000323,8/9/2012,0.193,0.333083333,1.424,48,0.312336073,15.988,0.075
MAC000323,8/10/2012,0.194,0.260645833,0.82,48,0.171797814,12.511,0.102
MAC000323,8/11/2012,0.2185,0.344729165,1.2079999,48,0.274481457,16.5469999,0.09
MAC000323,8/12/2012,0.2805,0.374458333,1.148,48,0.254020016,17.974,0.079
MAC000323,8/13/2012,0.264,0.368666667,1.04,48,0.277040924,17.696,0.076
MAC000323,8/14/2012,0.211,0.253979167,0.86,48,0.189889496,12.191,0.068
MAC000323,8/15/2012,0.1455,0.172645833,0.404,48,0.100900939,8.287,0.069
MAC000323,8/16/2012,0.217,0.4475,2.122,48,0.537537371,21.48,0.068
MAC000323,8/17/2012,0.2115,0.330958333,1.64,48,0.310030057,15.886,0.119
MAC000323,8/18/2012,0.2185,0.314895835,1.0880001,48,0.267473547,15.1150001,0.11
MAC000323,8/19/2012,0.2115,0.31275,1.564,48,0.27111578,15.012,0.115
MAC000323,8/20/2012,0.175,0.254,0.786,48,0.17719781,12.192,0.114
MAC000323,8/21/2012,0.2385,0.330166667,0.838,48,0.210580993,15.848,0.121
MAC000323,8/22/2012,0.1635,0.24025,1.034,48,0.193404493,11.532,0.111
MAC000323,8/23/2012,0.15,0.266895833,1.136,48,0.289223556,12.811,0.111
MAC000323,8/24/2012,0.181,0.25475,1.069,48,0.204724361,12.228,0.109
MAC000323,8/25/2012,0.2265,0.403770833,1.35,48,0.296345704,19.381,0.106
MAC000323,8/26/2012,0.196,0.308270833,0.979,48,0.23455687,14.797,0.117
MAC000323,8/27/2012,0.225,0.330875002,1.0140001,48,0.261786879,15.8820001,0.106
MAC000323,8/28/2012,0.17,0.3066875,0.837,48,0.23944956,14.721,0.113
MAC000323,8/29/2012,0.2685,0.457354167,1.563,48,0.382278527,21.953,0.105
MAC000323,8/30/2012,0.327,0.349666667,0.943,48,0.239040042,16.784,0.107
MAC000323,8/31/2012,0.198,0.309333333,1.076,48,0.258110263,14.848,0.11
MAC000323,9/1/2012,0.197,0.2724375,0.849,48,0.163694696,13.077,0.117
MAC000323,9/2/2012,0.286,0.4108125,1.202,48,0.293189914,19.719,0.116
MAC000323,9/3/2012,0.2235,0.308958335,1.351,48,0.269969032,14.8300001,0.108
MAC000323,9/4/2012,0.2205,0.326854167,1.045,48,0.265084249,15.689,0.108
MAC000323,9/5/2012,0.158,0.308604167,1.493,48,0.32258812,14.813,0.106
MAC000323,9/6/2012,0.1545,0.15925,0.335,48,0.040991696,7.644,0.112
MAC000323,9/7/2012,0.1345,0.145125,0.212,48,0.033651294,6.966,0.104
MAC000323,9/8/2012,0.1435,0.145729167,0.215,48,0.029270375,6.995,0.106
MAC000323,9/9/2012,0.132,0.1441875,0.213,48,0.031531582,6.921,0.105
MAC000323,9/10/2012,0.141,0.156270833,0.632,48,0.07689693,7.501,0.106
MAC000323,9/11/2012,0.1565,0.194791667,0.931,48,0.142085973,9.35,0.11
MAC000323,9/12/2012,0.136,0.141979167,0.214,48,0.03046553,6.815,0.101
MAC000323,9/13/2012,0.135,0.140395833,0.202,48,0.030607842,6.739,0.102
MAC000323,9/14/2012,0.1365,0.141270833,0.211,48,0.031789694,6.781,0.103
MAC000323,9/15/2012,0.1395,0.141229167,0.211,48,0.03132346,6.779,0.102
MAC000323,9/16/2012,0.13,0.140458333,0.209,48,0.031699358,6.742,0.103
MAC000323,9/17/2012,0.14,0.141541667,0.204,48,0.029436523,6.794,0.102
MAC000323,9/18/2012,0.176,0.455333331,2.437,48,0.59639674,21.8559999,0.101
MAC000323,9/19/2012,0.322,0.371208333,1.212,48,0.251627042,17.818,0.105
MAC000323,9/20/2012,0.3515,0.364916667,1.155,48,0.226203715,17.516,0.108
MAC000323,9/21/2012,0.16,0.3284375,1.742,48,0.34220685,15.765,0.117
MAC000323,9/22/2012,0.1415,0.175166667,0.566,48,0.103541406,8.408,0.108
MAC000323,9/23/2012,0.41,0.547937502,1.885,48,0.467265948,26.3010001,0.101
MAC000323,9/24/2012,0.3865,0.458520833,1.923,48,0.302651825,22.009,0.123
MAC000323,9/25/2012,0.4465,0.417312502,1.0420001,48,0.250278077,20.0310001,0.112
MAC000323,9/26/2012,0.219,0.229145833,0.717,48,0.118621154,10.999,0.107
MAC000323,9/27/2012,0.1965,0.241604167,0.949,48,0.161759835,11.597,0.109
MAC000323,9/28/2012,0.249,0.4370625,1.98,48,0.413414398,20.979,0.115
MAC000323,9/29/2012,0.2835,0.492041669,1.489,48,0.398314109,23.6180001,0.115
MAC000323,9/30/2012,0.2075,0.275979167,0.809,48,0.153433815,13.247,0.138
MAC000323,10/1/2012,0.356,0.4546875,1.271,48,0.308572634,21.825,0.116
MAC000323,10/2/2012,0.3415,0.407125,1.452,48,0.281019847,19.542,0.115
MAC000323,10/3/2012,0.1885,0.408354163,1.564,48,0.412194973,19.6009998,0.113
MAC000323,10/4/2012,0.2195,0.333895833,1.449,48,0.263999858,16.027,0.114
MAC000323,10/5/2012,0.2165,0.293354167,1.206,48,0.228055283,14.081,0.129
MAC000323,10/6/2012,0.222,0.421312498,1.687,48,0.433530389,20.2229999,0.122
MAC000323,10/7/2012,0.2635,0.359791667,1.691,48,0.326676817,17.27,0.114
MAC000323,10/8/2012,0.2665,0.370145833,1.086,48,0.267741539,17.767,0.113
MAC000323,10/9/2012,0.2315,0.4155,1.748,48,0.376289952,19.944,0.109
MAC000323,10/10/2012,0.186,0.299375,0.739,48,0.208335513,14.37,0.113
MAC000323,10/11/2012,0.1975,0.3696875,1.066,48,0.311111197,17.745,0.111
MAC000323,10/12/2012,0.1945,0.358083333,1.647,48,0.342596707,17.188,0.107
MAC000323,10/13/2012,0.4275,0.562854165,2.0009999,48,0.459657775,27.0169999,0.113
MAC000323,10/14/2012,0.231,0.446041665,1.574,48,0.410748298,21.4099999,0.11
MAC000323,10/15/2012,0.2035,0.432083329,1.908,48,0.461290774,20.7399998,0.105
MAC000323,10/16/2012,0.388,0.391166667,0.966,48,0.258201087,18.776,0.11
MAC000323,10/17/2012,0.1915,0.398250004,1.775,48,0.405132849,19.1160002,0.101
MAC000323,10/18/2012,0.221,0.377791667,1.238,48,0.32013142,18.134,0.105
MAC000323,10/19/2012,0.4625,0.526770829,1.8099999,48,0.379479321,25.2849998,0.107
MAC000323,10/20/2012,0.3275,0.459229169,1.9960001,48,0.415613281,22.0430001,0.11
MAC000323,10/21/2012,0.3465,0.525416671,1.643,48,0.384398506,25.2200002,0.115
MAC000323,10/22/2012,0.255,0.303208333,0.77,48,0.170318845,14.554,0.106
MAC000323,10/23/2012,0.5145,0.597375,1.749,48,0.465206456,28.674,0.104
MAC000323,10/24/2012,0.2375,0.312541667,0.676,48,0.20087256,15.002,0.107
MAC000323,10/25/2012,0.2415,0.343083333,1.809,48,0.324230929,16.468,0.102
MAC000323,10/26/2012,0.2615,0.3578125,0.934,48,0.240586575,17.175,0.098
MAC000323,10/27/2012,0.2765,0.3381875,0.909,48,0.212500278,16.233,0.094
MAC000323,10/28/2012,0.154,0.313895835,1.545,48,0.340574566,15.0670001,0.095
MAC000323,10/29/2012,0.146,0.325020833,1.171,48,0.304552514,15.601,0.094
MAC000323,10/30/2012,0.135,0.244833333,0.939,48,0.21963842,11.752,0.088
MAC000323,10/31/2012,0.21,0.208916667,0.42,48,0.096452134,10.028,0.092
MAC000323,11/1/2012,0.178,0.194041667,0.47,48,0.084178119,9.314,0.094
MAC000323,11/2/2012,0.2675,0.352083333,0.912,48,0.242738966,16.9,0.092
MAC000323,11/3/2012,0.154,0.2138125,0.685,48,0.130760729,10.263,0.097
MAC000323,11/4/2012,0.3095,0.455083333,1.5,48,0.351406223,21.844,0.107
MAC000323,11/5/2012,0.192,0.334145835,1.194,48,0.300527342,16.0390001,0.112
MAC000323,11/6/2012,0.1445,0.200479167,0.92,48,0.154434037,9.623,0.099
MAC000323,11/7/2012,0.178,0.1905,0.413,48,0.060870284,9.144,0.096
MAC000323,11/8/2012,0.1595,0.229770833,0.574,48,0.136953982,11.029,0.105
MAC000323,11/9/2012,0.2295,0.342354167,0.938,48,0.254287782,16.433,0.102
MAC000323,11/10/2012,0.269,0.400395833,1.049,48,0.277719876,19.219,0.097
MAC000323,11/11/2012,0.18,0.351999998,1.0549999,48,0.293200747,16.8959999,0.106
MAC000323,11/12/2012,0.1405,0.173895833,0.51,48,0.095978996,8.347,0.098
MAC000323,11/13/2012,0.1675,0.241770833,0.836,48,0.185936416,11.605,0.125
MAC000323,11/14/2012,0.154,0.272666667,0.848,48,0.227878498,13.088,0.111
MAC000323,11/15/2012,0.1455,0.292916667,0.87,48,0.240817299,14.06,0.098
MAC000323,11/16/2012,0.1635,0.2645,0.733,48,0.179772078,12.696,0.099
MAC000323,11/17/2012,0.163,0.3253125,2.345,48,0.393957021,15.615,0.09
MAC000323,11/18/2012,0.121,0.294125,1.171,48,0.305093332,14.118,0.091
MAC000323,11/19/2012,0.1735,0.2716875,0.857,48,0.189320639,13.041,0.108
MAC000323,11/20/2012,0.1345,0.373979167,1.206,48,0.34504403,17.951,0.087
MAC000323,11/21/2012,0.153,0.305041667,1.071,48,0.253811788,14.642,0.093
MAC000323,11/22/2012,0.1865,0.213625,0.525,48,0.09743533,10.254,0.097
MAC000323,11/23/2012,0.148,0.2086875,0.829,48,0.174081805,10.017,0.098
MAC000323,11/24/2012,0.127,0.139229167,0.237,48,0.040970794,6.683,0.097
MAC000323,11/25/2012,0.1295,0.341020831,1.123,48,0.38642978,16.3689999,0.097
MAC000323,11/26/2012,0.147,0.323437498,1.046,48,0.328047339,15.5249999,0.094
MAC000323,11/27/2012,0.171,0.319645833,0.995,48,0.241165741,15.343,0.101
MAC000323,11/28/2012,0.1575,0.417916667,1.661,48,0.434019699,20.06,0.097
MAC000323,11/29/2012,0.159,0.220229167,0.944,48,0.152514421,10.571,0.105
MAC000323,11/30/2012,0.158,0.219729167,0.898,48,0.161990903,10.547,0.107
MAC000323,12/1/2012,0.1915,0.388041665,1.2079999,48,0.332103731,18.6259999,0.095
MAC000323,12/2/2012,0.314,0.438895835,1.433,48,0.359871095,21.0670001,0.1
MAC000323,12/3/2012,0.211,0.435124998,1.876,48,0.377585471,20.8859999,0.142
MAC000323,12/4/2012,0.22,0.364104167,1.02,48,0.260347986,17.477,0.123
MAC000323,12/5/2012,0.346,0.341333333,0.801,48,0.161374987,16.384,0.143
MAC000323,12/6/2012,0.2175,0.374354167,1.627,48,0.33768993,17.969,0.108
MAC000323,12/7/2012,0.276,0.331729167,0.942,48,0.215894846,15.923,0.097
MAC000323,12/8/2012,0.1945,0.435333333,1.103,48,0.361798012,20.896,0.102
MAC000323,12/9/2012,0.4255,0.527979165,1.1670001,48,0.363109293,25.3429999,0.142
MAC000323,12/10/2012,0.413,0.463999998,1.347,48,0.293028786,22.2719999,0.137
MAC000323,12/11/2012,0.518,0.541666665,1.485,48,0.364599125,25.9999999,0.141
MAC000323,12/12/2012,0.5935,0.649020831,1.897,48,0.368561516,31.1529999,0.144
MAC000323,12/13/2012,0.307,0.558333335,2.2460001,48,0.487280273,26.8000001,0.143
MAC000323,12/14/2012,0.8075,0.740854169,1.903,48,0.470766106,35.5610001,0.099
MAC000323,12/15/2012,0.3015,0.413479167,1.351,48,0.302364018,19.847,0.096
MAC000323,12/16/2012,0.295,0.526854171,2.2820001,48,0.483667163,25.2890002,0.098
MAC000323,12/17/2012,0.4045,0.520395831,1.451,48,0.386336073,24.9789999,0.095
MAC000323,12/18/2012,0.6135,0.590750004,1.4220001,48,0.34096151,28.3560002,0.109
MAC000323,12/19/2012,0.588,0.551791667,1.148,48,0.248111759,26.486,0.108
MAC000323,12/20/2012,0.662,0.703604167,2.352,48,0.529517878,33.773,0.135
MAC000323,12/21/2012,0.3995,0.49975,1.26,48,0.315317031,23.988,0.143
MAC000323,12/22/2012,0.715,0.690937502,1.3150001,48,0.396772322,33.1650001,0.172
MAC000323,12/23/2012,0.443,0.644916677,1.721,48,0.528234357,30.9560005,0.105
MAC000323,12/24/2012,0.802,0.805791669,1.851,48,0.53432853,38.6780001,0.107
MAC000323,12/25/2012,0.8825,0.849187498,2.395,48,0.602045467,40.7609999,0.129
MAC000323,12/26/2012,0.6945,0.6770625,1.35,48,0.427431837,32.499,0.14
MAC000323,12/27/2012,0.678,0.728416671,1.596,48,0.371477722,34.9640002,0.148
MAC000323,12/28/2012,0.759,0.81452084,2.003,48,0.5007514,39.0970003,0.114
MAC000323,12/29/2012,0.488,0.621604162,2.2709999,48,0.510526947,29.8369998,0.105
MAC000323,12/30/2012,0.753,0.803687502,2.227,48,0.4943596,38.5770001,0.122
MAC000323,12/31/2012,0.7965,0.713833331,1.699,48,0.430566885,34.2639999,0.112
MAC000323,1/1/2013,0.4115,0.502208335,1.0650001,48,0.339056514,24.1060001,0.113
MAC000323,1/2/2013,0.364,0.457770833,1.089,48,0.306141758,21.973,0.117
MAC000323,1/3/2013,0.548,0.639729169,1.432,48,0.372579896,30.7070001,0.12
MAC000323,1/4/2013,0.2845,0.479083333,1.397,48,0.364050256,22.996,0.116
MAC000323,1/5/2013,0.4905,0.724604165,2.3870001,48,0.604430166,34.7809999,0.106
MAC000323,1/6/2013,0.5515,0.624020831,1.337,48,0.334133267,29.9529999,0.194
MAC000323,1/7/2013,0.3765,0.447520835,1.2,48,0.322808359,21.4810001,0.103
MAC000323,1/8/2013,0.506,0.582375,1.806,48,0.474277708,27.954,0.104
MAC000323,1/9/2013,0.3635,0.401,0.996,48,0.214292602,19.248,0.147
MAC000323,1/10/2013,0.403,0.448541667,1.016,48,0.269456739,21.53,0.106
MAC000323,1/11/2013,0.4115,0.443145838,1.142,48,0.314778822,21.2710002,0.102
MAC000323,1/12/2013,0.4735,0.638270831,2.598,48,0.565337701,30.6369999,0.105
MAC000323,1/13/2013,0.469,0.643541665,2.086,48,0.558772167,30.8899999,0.106
