LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000450,5/10/2012,1.1235,1.383062502,2.4000001,48,0.516688458,66.3870001,0.751
MAC000450,5/11/2012,1.026,1.023541667,1.904,48,0.268453803,49.13,0.602
MAC000450,5/12/2012,0.8205,0.838666663,1.232,48,0.197828883,40.2559998,0.523
MAC000450,5/13/2012,0.995,1.047333333,2.5020001,48,0.438192487,50.272,0.543
MAC000450,5/14/2012,1.075,1.13293617,2.247,47,0.355759592,53.248,0.645
MAC000450,5/15/2012,1.126,1.288124992,2.3729999,48,0.419386297,61.8299996,0.66
MAC000450,5/16/2012,0.9985,1.172666662,2.405,48,0.478584177,56.2879998,0.544
MAC000450,5/17/2012,1.106,1.159937504,2.477,48,0.370006349,55.6770002,0.581
MAC000450,5/18/2012,1.12999995,1.260458327,2.0539999,48,0.376723323,60.5019997,0.716
MAC000450,5/19/2012,1.407,1.540541673,3.056,48,0.556702983,73.9460003,0.847
MAC000450,5/20/2012,1.04650005,1.366354177,3.174,48,0.65809415,65.5850005,0.682
MAC000450,5/21/2012,1.2895,1.51181249,2.6670001,48,0.597638631,72.5669995,0.636
MAC000450,5/22/2012,1.14900005,1.387416673,2.7260001,48,0.534952524,66.5960003,0.663
MAC000450,5/23/2012,1.5435,1.579229175,2.8829999,48,0.653029939,75.8030004,0.672
MAC000450,5/24/2012,1.3215,1.495604167,3.405,48,0.586427473,71.789,0.706
MAC000450,5/25/2012,1.06699995,1.277479156,2.9349999,48,0.512409434,61.3189995,0.718
MAC000450,5/26/2012,1.2145,1.364520831,3.1229999,48,0.568728179,65.4969999,0.602
MAC000450,5/27/2012,1.6585,1.671270825,2.8629999,48,0.693579167,80.2209996,0.64
MAC000450,5/28/2012,1.681,1.673937508,2.7019999,48,0.575634173,80.3490004,0.687
MAC000450,5/29/2012,1.8535,1.787458325,3.2820001,48,0.617026718,85.7979996,0.864
MAC000450,5/30/2012,1.374,1.641750004,2.99,48,0.694503199,78.8040002,0.704
MAC000450,5/31/2012,1.5715,1.618083333,3.4130001,48,0.660602117,77.668,0.664
MAC000450,6/1/2012,1.195,1.378541658,3.02,48,0.452426585,66.1699996,0.716
MAC000450,6/2/2012,1.10150005,1.228041671,2.2390001,48,0.383228953,58.9460002,0.591
MAC000450,6/3/2012,0.989,0.922604175,1.353,48,0.215438973,44.2850004,0.581
MAC000450,6/4/2012,1.03299995,1.003416667,1.864,48,0.272058334,48.164,0.525
MAC000450,6/5/2012,1.3495,1.478479171,2.9100001,48,0.534191731,70.9670002,0.761
MAC000450,6/6/2012,1.06599995,1.309020827,2.895,48,0.523190892,62.8329997,0.706
MAC000450,6/7/2012,1.3095,1.505791665,3.21,48,0.616398357,72.2779999,0.75
MAC000450,6/8/2012,0.985,1.240708335,2.313,48,0.479775878,59.5540001,0.719
MAC000450,6/9/2012,1.34299995,1.452249998,2.8759999,48,0.571829809,69.7079999,0.667
MAC000450,6/10/2012,1.2995,1.498145833,2.994,48,0.611324859,71.911,0.662
MAC000450,6/11/2012,1.499,1.682249992,2.9560001,48,0.622450011,80.7479996,0.921
MAC000450,6/12/2012,1.05349995,1.248124996,3.003,48,0.506527581,59.9099998,0.61
MAC000450,6/13/2012,1.089,1.324354156,3.194,48,0.565675392,63.5689995,0.658
MAC000450,6/14/2012,1.231,1.289770831,2.6489999,48,0.454799194,61.9089999,0.694
MAC000450,6/15/2012,0.971,0.971,0.971,1,,0.971,0.971
MAC000450,6/16/2012,1.044,1.084638296,2.7379999,47,0.34917021,50.9779999,0.491
MAC000450,6/17/2012,0.998,1.028374996,1.825,48,0.313131377,49.3619998,0.581
MAC000450,6/18/2012,1.139,1.274958331,2.993,48,0.539842285,61.1979999,0.644
MAC000450,6/19/2012,0.9725,1.23379166,2.7479999,48,0.587870474,59.2219997,0.569
MAC000450,6/20/2012,1.439,1.607479179,3.289,48,0.707059849,77.1590006,0.738
MAC000450,6/21/2012,1.16550005,1.546125,2.8599999,48,0.710891575,74.214,0.774
MAC000450,6/22/2012,1.16050005,1.246000002,2.316,48,0.38694999,59.8080001,0.733
MAC000450,6/23/2012,1.46149995,1.628812502,4.3119998,48,0.793459322,78.1830001,0.743
MAC000450,6/24/2012,2.10899995,1.957979162,3.598,48,0.858402417,93.9829998,0.81
MAC000450,6/25/2012,1.2985,1.449708329,2.862,48,0.561493556,69.5859998,0.683
MAC000450,6/26/2012,1.3715,1.387749998,3.132,48,0.480188157,66.6119999,0.771
MAC000450,6/27/2012,1.55800005,1.586354158,3.191,48,0.642260944,76.1449996,0.756
MAC000450,6/28/2012,1.4795001,1.61720834,3.2509999,48,0.663966636,77.6260003,0.646
MAC000450,6/29/2012,1.332,1.444083333,3.326,48,0.671065483,69.316,0.622
MAC000450,6/30/2012,0.894,0.981166667,3.734,48,0.550902791,47.096,0.52
MAC000450,7/1/2012,0.928,0.9925,2.5680001,48,0.471853072,47.64,0.535
MAC000450,7/2/2012,1.09000005,1.1778125,2.3329999,48,0.429041256,56.535,0.578
MAC000450,7/3/2012,1.279,1.482854169,3.158,48,0.539248461,71.1770001,0.885
MAC000450,7/4/2012,1.1015,1.170541667,2.404,48,0.4163618,56.186,0.606
MAC000450,7/5/2012,1.2,1.344916669,2.5510001,48,0.466327243,64.5560001,0.7
MAC000450,7/6/2012,0.9945,0.998624998,1.564,48,0.22067745,47.9339999,0.66
MAC000450,7/7/2012,0.9775,1.031208333,2.5769999,48,0.415757543,49.498,0.531
MAC000450,7/8/2012,0.9815,0.95075,1.6390001,48,0.242312667,45.636,0.574
MAC000450,7/9/2012,0.996,1.078145829,2.51,48,0.419475912,51.7509998,0.533
MAC000450,7/10/2012,1.076,1.135833344,1.988,48,0.348065501,54.5200005,0.603
MAC000450,7/11/2012,0.963,0.945020833,2.0880001,48,0.339676294,45.361,0.509
MAC000450,7/12/2012,1.037,1.052479167,2.1359999,48,0.361499357,50.519,0.599
MAC000450,7/13/2012,1.0125,0.995187502,1.9809999,48,0.238178958,47.7690001,0.603
MAC000450,7/14/2012,0.961,0.903208331,1.567,48,0.222980864,43.3539999,0.483
MAC000450,7/15/2012,0.821,0.833979165,1.432,48,0.253525899,40.0309999,0.497
MAC000450,7/16/2012,1.06450005,1.15456251,2.566,48,0.423853694,55.4190005,0.583
MAC000450,7/17/2012,0.9655,1.127979173,2.7030001,48,0.438694715,54.1430003,0.649
MAC000450,7/18/2012,0.9915,1.126270827,1.99,48,0.377579003,54.0609997,0.67
MAC000450,7/19/2012,1.0255,1.22233334,2.244,48,0.460765671,58.6720003,0.593
MAC000450,7/20/2012,0.944,1.01175,2.0599999,48,0.335563382,48.564,0.541
MAC000450,7/21/2012,1.1295,1.226729181,2.9960001,48,0.55552307,58.8830007,0.558
MAC000450,7/22/2012,0.9345,0.965187496,2.227,48,0.324903629,46.3289998,0.501
MAC000450,7/23/2012,0.918,1.082958327,2.983,48,0.467052085,51.9819997,0.613
MAC000450,7/24/2012,0.9675,1.008500006,1.6569999,48,0.261447687,48.4080003,0.608
MAC000450,7/25/2012,0.9685,1.116854165,2.141,48,0.409575653,53.6089999,0.575
MAC000450,7/26/2012,0.9955,1.169750004,2.641,48,0.484930332,56.1480002,0.526
MAC000450,7/27/2012,0.9755,1.210354169,2.661,48,0.562023798,58.0970001,0.542
MAC000450,7/28/2012,1.023,1.126854169,2.2160001,48,0.401856338,54.0890001,0.586
MAC000450,7/29/2012,0.9495,1.010874998,2.0940001,48,0.392324809,48.5219999,0.506
MAC000450,7/30/2012,0.9645,1.194104173,2.4200001,48,0.470186182,57.3170003,0.673
MAC000450,7/31/2012,0.929,1.055437498,2.0239999,48,0.389498522,50.6609999,0.573
MAC000450,8/1/2012,1.055,1.2720625,3.0880001,48,0.510859701,61.059,0.63
MAC000450,8/2/2012,0.966,1.165187504,2.375,48,0.521211639,55.9290002,0.584
MAC000450,8/3/2012,0.8985,1.003166671,2.2850001,48,0.415552618,48.1520002,0.578
MAC000450,8/4/2012,0.953,1.246062504,2.552,48,0.581755184,59.8110002,0.595
MAC000450,8/5/2012,0.9085,1.075937504,2.826,48,0.503329403,51.6450002,0.56
MAC000450,8/6/2012,0.915,1.20164584,3.0880001,48,0.592736917,57.6790003,0.534
MAC000450,8/7/2012,1.23350005,1.369854171,2.3559999,48,0.47689966,65.7530002,0.673
MAC000450,8/8/2012,1.0345,1.172624987,2.5039999,48,0.430691205,56.2859994,0.668
MAC000450,8/9/2012,0.9495,1.165895838,2.74,48,0.465684229,55.9630002,0.639
MAC000450,8/10/2012,0.9355,1.142708335,2.5539999,48,0.522016911,54.8500001,0.588
MAC000450,8/11/2012,1.11550005,1.205583331,2.602,48,0.468002263,57.8679999,0.626
MAC000450,8/12/2012,1.0015,1.130312508,2.6289999,48,0.484203501,54.2550004,0.543
MAC000450,8/13/2012,1.1595,1.313979169,2.9089999,48,0.534540904,63.0710001,0.583
MAC000450,8/14/2012,0.9345,1.124125002,2.4319999,48,0.480913072,53.9580001,0.585
MAC000450,8/15/2012,1.07949995,1.252416663,3.2739999,48,0.511460677,60.1159998,0.698
MAC000450,8/16/2012,1.01,1.227395825,2.3870001,48,0.501150359,58.9149996,0.525
MAC000450,8/17/2012,0.9015,1.0229375,2.6329999,48,0.432866613,49.101,0.566
MAC000450,8/18/2012,1.27899995,1.3764375,3.1199999,48,0.629137131,66.069,0.584
MAC000450,8/19/2012,1.1895,1.390583333,2.9690001,48,0.594463209,66.748,0.671
MAC000450,8/20/2012,0.9675,1.137979165,2.53,48,0.475889782,54.6229999,0.556
MAC000450,8/21/2012,1.0375,1.188166677,2.9560001,48,0.467410373,57.0320005,0.712
MAC000450,8/22/2012,0.9845,1.127666658,2.4230001,48,0.501112509,54.1279996,0.543
MAC000450,8/23/2012,0.9485,1.069979171,1.923,48,0.341077555,51.3590002,0.567
MAC000450,8/24/2012,0.883,1.10968751,3.0580001,48,0.541530946,53.2650005,0.464
MAC000450,8/25/2012,1.12200005,1.202270833,2.049,48,0.447381397,57.709,0.603
MAC000450,8/26/2012,0.8935,0.979000004,2.1530001,48,0.378440257,46.9920002,0.492
MAC000450,8/27/2012,1.003,1.179874998,2.49,48,0.51888455,56.6339999,0.476
MAC000450,8/28/2012,0.997,1.131145833,2.3570001,48,0.430439118,54.295,0.517
MAC000450,8/29/2012,1.1895,1.363312502,2.8699999,48,0.519750722,65.4390001,0.659
MAC000450,8/30/2012,1.1025,1.279979165,2.7260001,48,0.513235733,61.4389999,0.675
MAC000450,8/31/2012,1.235,1.447333329,3.4909999,48,0.650196012,69.4719998,0.569
MAC000450,9/1/2012,1.109,1.338125,3.017,48,0.596772797,64.23,0.577
MAC000450,9/2/2012,1.58400005,1.641833338,3.642,48,0.707911083,78.8080002,0.745
MAC000450,9/3/2012,1.642,1.631687506,2.878,48,0.579135978,78.3210003,0.772
MAC000450,9/4/2012,2.02499995,1.932062496,3.677,48,0.774023654,92.7389998,0.87
MAC000450,9/5/2012,1.69800005,1.859916652,3.5209999,48,0.777191592,89.2759993,0.775
MAC000450,9/6/2012,1.462,1.483083335,2.9460001,48,0.556496828,71.1880001,0.591
MAC000450,9/7/2012,1.07199995,1.162833331,2.3369999,48,0.413482057,55.8159999,0.499
MAC000450,9/8/2012,1.1925,1.32458334,2.7090001,48,0.523152637,63.5800003,0.588
MAC000450,9/9/2012,1.42350005,1.479708333,3.4519999,48,0.568073259,71.026,0.639
MAC000450,9/10/2012,1.47050005,1.541729152,2.8039999,48,0.565903099,74.0029993,0.793
MAC000450,9/11/2012,1.3715,1.439645838,2.556,48,0.483717719,69.1030002,0.688
MAC000450,9/12/2012,1.097,1.328999996,2.7379999,48,0.546140413,63.7919998,0.697
MAC000450,9/13/2012,1.2305,1.41075,2.757,48,0.585508666,67.716,0.746
MAC000450,9/14/2012,1.073,1.227062494,2.533,48,0.416209706,58.8989997,0.762
MAC000450,9/15/2012,1.122,1.419937496,3.806,48,0.781308463,68.1569998,0.733
MAC000450,9/16/2012,1.367,1.669500015,3.4000001,48,0.71220094,80.1360007,0.836
MAC000450,9/17/2012,1.554,1.561187496,2.3889999,48,0.4797064,74.9369998,0.932
MAC000450,9/18/2012,1.659,1.661249996,3.5409999,48,0.693795207,79.7399998,0.783
MAC000450,9/19/2012,2.26,2.00949999,3.4760001,48,0.866478508,96.4559995,0.758
MAC000450,9/20/2012,1.5525,1.752895831,4.2639999,48,0.787581456,84.1389999,0.899
MAC000450,9/21/2012,1.4705,1.495708342,2.7149999,48,0.53989573,71.7940004,0.809
MAC000450,9/22/2012,1.4495,1.623854185,3.1760001,48,0.686428051,77.9450009,0.725
MAC000450,9/23/2012,1.7655,1.769937502,3.4879999,48,0.726408432,84.9570001,0.861
MAC000450,9/24/2012,1.7920001,1.799687504,3.4779999,48,0.709052295,86.3850002,0.798
MAC000450,9/25/2012,1.595,1.735145829,3.589,48,0.74344997,83.2869998,0.816
MAC000450,9/26/2012,1.73550005,1.952875012,4.7779999,48,1.036223553,93.7380006,0.825
MAC000450,9/27/2012,1.2055,1.259333333,2.6619999,48,0.396346899,60.448,0.529
MAC000450,9/28/2012,1.105,1.156851072,2.075,47,0.299947822,54.3720004,0.596
MAC000450,9/29/2012,1.3865,1.432458331,3.4300001,48,0.623577185,68.7579999,0.596
MAC000450,9/30/2012,1.45800005,1.489083333,2.8529999,48,0.587725285,71.476,0.628
MAC000450,10/1/2012,1.26349995,1.453333325,3.177,48,0.601052381,69.7599996,0.805
MAC000450,10/2/2012,1.6315,1.703854173,3.3380001,48,0.662868566,81.7850003,0.951
MAC000450,10/3/2012,1.609,1.632416667,2.904,48,0.555636035,78.356,0.915
MAC000450,10/4/2012,1.8395,1.860916656,3.71,48,0.871844277,89.3239995,0.795
MAC000450,10/5/2012,1.4065,1.611041673,3.273,48,0.61615207,77.3300003,0.949
MAC000450,10/6/2012,1.0065,1.060145821,2.5539999,48,0.371583318,50.8869994,0.571
MAC000450,10/7/2012,0.998,1.11425,2.539,48,0.467626902,53.484,0.683
MAC000450,10/8/2012,1.2015,1.457416663,2.8970001,48,0.594654437,69.9559998,0.692
MAC000450,10/9/2012,1.55349995,1.677812502,3.4809999,48,0.697488403,80.5350001,0.722
MAC000450,10/10/2012,2.03900005,2.098729181,5.0170002,48,0.94999428,100.7390007,0.897
MAC000450,10/11/2012,2.061,2.1771875,4.6149998,48,1.038943329,104.505,0.883
MAC000450,10/12/2012,1.9335,1.901395827,4.1430001,48,0.808891117,91.2669997,0.906
MAC000450,10/13/2012,1.8995,1.861333319,3.5539999,48,0.832209448,89.3439993,0.858
MAC000450,10/14/2012,2.04349995,1.978916669,4.349,48,0.863357795,94.9880001,0.882
MAC000450,10/15/2012,2.16200005,2.02664584,3.661,48,0.787314705,97.2790003,0.822
MAC000450,10/16/2012,1.99100005,2.004645819,4.1199999,48,0.852300244,96.2229993,0.956
MAC000450,10/17/2012,2.40750005,2.197458338,4.1090002,48,0.956607468,105.4780002,0.8
MAC000450,10/18/2012,2.0810001,1.99112767,4.0430002,47,0.866671218,93.5830005,0.858
MAC000450,10/19/2012,2.2464999,2.043312485,3.5109999,48,0.827531798,98.0789993,0.795
MAC000450,10/20/2012,2.237,2.25412501,4.5040002,48,1.17073498,108.1980005,0.788
MAC000450,10/21/2012,2.28849995,2.03179166,3.8239999,48,0.937539079,97.5259997,0.896
MAC000450,10/22/2012,2.4655,2.208270852,4.329,48,0.965583033,105.9970009,0.832
MAC000450,10/23/2012,2.385,2.083895846,3.796,48,0.912002063,100.0270006,0.836
MAC000450,10/24/2012,2.2659999,2.15652084,4.2839999,48,1.02250743,103.5130003,0.87
MAC000450,10/25/2012,1.79750005,1.809354167,4.1659999,48,0.802538635,86.849,0.772
MAC000450,10/26/2012,1.67400005,1.803812502,3.675,48,0.96008784,86.5830001,0.609
MAC000450,10/27/2012,1.35899995,1.532854162,2.868,48,0.537066575,73.5769998,0.5
MAC000450,10/28/2012,1.7155,1.821604167,3.201,48,0.598521431,87.437,0.867
MAC000450,10/29/2012,1.576,1.443520825,2.46,48,0.47778179,69.2889996,0.727
MAC000450,10/30/2012,1.5575,1.664333338,3.056,48,0.633568965,79.8880002,0.86
MAC000450,10/31/2012,2.178,2.207750004,4.7800002,48,1.095688364,105.9720002,0.856
MAC000450,11/1/2012,1.8135,1.726770838,3.7490001,48,0.750324257,82.8850002,0.798
MAC000450,11/2/2012,1.354,1.561250002,3.049,48,0.644965658,74.9400001,0.663
MAC000450,11/3/2012,1.9119999,1.995958325,3.891,48,0.957437537,95.8059996,0.786
MAC000450,11/4/2012,1.8255,1.913770835,3.6789999,48,0.846803455,91.8610001,0.818
MAC000450,11/5/2012,1.9575,1.935874994,4.1599998,48,0.84516552,92.9219997,0.789
MAC000450,11/6/2012,1.84999995,1.865270846,3.6489999,48,0.774885596,89.5330006,0.832
MAC000450,11/7/2012,2.632,2.426562513,4.4580002,48,1.111883204,116.4750006,0.765
MAC000450,11/8/2012,2.3665,2.21443751,4.1209998,48,0.869918233,106.2930005,0.943
MAC000450,11/9/2012,2.1625,2.028604169,4.2420001,48,0.880121075,97.3730001,0.823
MAC000450,11/10/2012,2.35150005,2.331124994,4.3540001,48,1.132106713,111.8939997,0.923
MAC000450,11/11/2012,2.0675,2.060708342,4.2350001,48,0.964482539,98.9140004,0.804
MAC000450,11/12/2012,2.24549995,2.152145819,3.8989999,48,0.904055864,103.3029993,0.869
MAC000450,11/13/2012,1.6325,1.857041667,3.957,48,0.826831713,89.138,0.828
MAC000450,11/14/2012,3.14750005,2.603770825,4.4549999,48,1.317778667,124.9809996,0.78
MAC000450,11/15/2012,2.56200005,2.359229169,3.9460001,48,0.93339063,113.2430001,1.0089999
MAC000450,11/16/2012,2.35899995,2.125104158,3.49,48,0.897501297,102.0049996,0.775
MAC000450,11/17/2012,2.4635,2.34925001,4.9190001,48,1.085998125,112.7640005,0.955
MAC000450,11/18/2012,1.8665,2.078999996,4.2529998,48,1.047686383,99.7919998,0.882
MAC000450,11/19/2012,1.8445,1.892312498,4.0900002,48,0.888638074,90.8309999,0.823
MAC000450,11/20/2012,2.074,1.98322915,3.8099999,48,0.808188358,95.1949992,0.888
MAC000450,11/21/2012,2.4885,2.384874983,4.5669999,48,1.148970359,114.4739992,0.852
MAC000450,11/22/2012,2.5985,2.331750004,4.3649998,48,0.950128528,111.9240002,0.856
MAC000450,11/23/2012,2.17550005,2.321854162,4.934,48,1.15665436,111.4489998,0.792
MAC000450,11/24/2012,2.86,2.69937501,5.25,48,1.382688414,129.5700005,0.826
MAC000450,11/25/2012,2.40649995,2.334708319,4.8239999,48,1.172665682,112.0659993,0.914
MAC000450,11/26/2012,2.3460001,2.185229173,4.4629998,48,1.038580833,104.8910003,0.739
MAC000450,11/27/2012,2.0805,2.214854167,4.7979999,48,1.080399292,106.313,0.845
MAC000450,11/28/2012,2.46249995,2.27341666,4.0999999,48,0.994240382,109.1239997,0.772
MAC000450,11/29/2012,1.8745,1.86818751,3.5350001,48,0.76798717,89.6730005,0.79
MAC000450,11/30/2012,1.8625,1.949666658,4.7459998,48,0.923669631,93.5839996,0.829
MAC000450,12/1/2012,2.40349995,2.263458342,4.3369999,48,1.153506666,108.6460004,0.787
MAC000450,12/2/2012,2.9095,2.46541665,4.8839998,48,1.276016547,118.3399992,0.774
MAC000450,12/3/2012,3.38199995,2.877708298,5.013,48,1.436669609,138.1299983,0.877
MAC000450,12/4/2012,2.29100005,2.223000004,4.3969998,48,0.976314817,106.7040002,0.781
MAC000450,12/5/2012,2.4125,2.312145821,4.0879998,48,1.028871147,110.9829994,0.929
MAC000450,12/6/2012,2.63750005,2.350541667,3.882,48,1.053624221,112.826,0.825
MAC000450,12/7/2012,2.05550005,2.018083325,3.777,48,0.943583927,96.8679996,0.819
MAC000450,12/8/2012,1.837,1.92537499,3.8559999,48,0.884472611,92.4179995,0.786
MAC000450,12/9/2012,1.975,1.90677084,3.267,48,0.730149012,91.5250003,0.838
MAC000450,12/10/2012,1.802,2.180166673,4.7350001,48,1.236852168,104.6480003,0.808
MAC000450,12/11/2012,2.03599995,2.170770808,4.9200001,48,1.002134039,104.1969988,0.829
MAC000450,12/12/2012,1.9655,1.88649999,4.1599998,48,0.784652554,90.5519995,0.849
MAC000450,12/13/2012,1.4415,1.554583338,3.536,48,0.669791485,74.6200002,0.689
MAC000450,12/14/2012,1.6585,1.748125008,3.7950001,48,0.724491784,83.9100004,0.732
MAC000450,12/15/2012,1.9955,1.854625,3.2409999,48,0.776346149,89.022,0.782
MAC000450,12/16/2012,1.81149995,1.81256522,3.572,46,0.828881515,83.3780001,0.697
MAC000450,12/17/2012,1.62400005,1.629916665,3.2869999,48,0.57751592,78.2359999,0.954
MAC000450,12/18/2012,1.26099995,1.419812494,3.2739999,48,0.652735991,68.1509997,0.67
MAC000450,12/19/2012,1.55000005,1.547020821,3.122,48,0.594196875,74.2569994,0.785
MAC000450,12/20/2012,1.47750005,1.431520848,2.776,48,0.47260182,68.7130007,0.74
MAC000450,12/21/2012,1.20700005,1.399354179,2.6470001,48,0.48576094,67.1690006,0.805
MAC000450,12/22/2012,1.358,1.412645821,2.8929999,48,0.66365292,67.8069994,0.685
MAC000450,12/23/2012,1.5475,1.572708335,3.5899999,48,0.679910254,75.4900001,0.815
MAC000450,12/24/2012,0.904,1.021437502,2.4130001,48,0.352594339,49.0290001,0.638
MAC000450,12/25/2012,0.7765,0.7694375,0.915,48,0.089902999,36.933,0.558
MAC000450,12/26/2012,0.82,1.033291662,2.727,48,0.494209102,49.5979998,0.513
MAC000450,12/27/2012,0.984,1.022666665,3.0079999,48,0.450034285,49.0879999,0.532
MAC000450,12/28/2012,1.0085,1.189999996,2.451,48,0.486248686,57.1199998,0.571
MAC000450,12/29/2012,1.09,1.138208327,2.2060001,48,0.365629911,54.6339997,0.701
MAC000450,12/30/2012,0.9865,0.996124996,2.4089999,48,0.367246251,47.8139998,0.499
MAC000450,12/31/2012,1.028,1.082375004,1.723,48,0.161551605,51.9540002,0.885
MAC000450,1/1/2013,1.0335,1.056249996,1.967,48,0.232734207,50.6999998,0.787
MAC000450,1/2/2013,1.44,1.611125015,4.0570002,48,0.735727216,77.3340007,0.904
MAC000450,1/3/2013,1.5955,1.768479162,4.0489998,48,0.87183467,84.8869998,0.747
MAC000450,1/4/2013,1.479,1.484729156,3.0669999,48,0.524705167,71.2669995,0.83
MAC000450,1/5/2013,1.57100005,1.66264584,3.9300001,48,0.775233438,79.8070003,0.772
MAC000450,1/6/2013,1.605,1.699270825,3.885,48,0.749119755,81.5649996,0.79
MAC000450,1/7/2013,1.377,1.263666669,2.385,48,0.423650364,60.6560001,0.64
MAC000450,1/8/2013,1.2675,1.378479167,2.2509999,48,0.425891842,66.167,0.799
MAC000450,1/9/2013,1.227,1.301145833,2.477,48,0.479609059,62.455,0.741
MAC000450,1/10/2013,0.96,1.116583329,2.4809999,48,0.438356973,53.5959998,0.651
MAC000450,1/11/2013,1.38,1.33664584,2.0320001,48,0.381967226,64.1590003,0.815
MAC000450,1/12/2013,1.4825,1.659666677,3.441,48,0.644563662,79.6640005,0.786
