LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000002,11/5/2012,0.2025,0.314479165,1.0779999,48,0.239699627,15.0949999,0.132
MAC000002,11/6/2012,0.179,0.242979167,1.156,48,0.212056344,11.663,0.075
MAC000002,11/7/2012,0.194,0.2736875,1.219,48,0.254043065,13.137,0.073
MAC000002,11/8/2012,0.186,0.186,0.186,1,,0.186,0.186
MAC000002,11/9/2012,0.243,0.355787234,1.714,47,0.340889115,16.722,0.078
MAC000002,11/10/2012,0.216,0.2759375,1.062,48,0.227562702,13.245,0.074
MAC000002,11/11/2012,0.185,0.222895833,1.149,48,0.176689443,10.699,0.074
MAC000002,11/12/2012,0.205,0.2566875,1.124,48,0.223120915,12.321,0.074
MAC000002,11/13/2012,0.173,0.213833333,0.907,48,0.154892596,10.264,0.075
MAC000002,11/14/2012,0.1745,0.225416667,1.154,48,0.181444539,10.82,0.076
MAC000002,11/15/2012,0.154,0.204333333,0.962,48,0.155063519,9.808,0.075
MAC000002,11/16/2012,0.217,0.27325,1.341,48,0.231303568,13.116,0.074
MAC000002,11/17/2012,0.162,0.203541667,0.806,48,0.143391142,9.77,0.075
MAC000002,11/18/2012,0.231,0.2870625,1.207,48,0.233281713,13.779,0.075
MAC000002,11/19/2012,0.136,0.211395833,0.796,48,0.159597598,10.147,0.075
MAC000002,11/20/2012,0.198,0.233770833,1.188,48,0.190127308,11.221,0.077
MAC000002,11/21/2012,0.1965,0.221604167,1.174,48,0.184383243,10.637,0.08
MAC000002,11/22/2012,0.1405,0.196666667,0.971,48,0.147938937,9.44,0.073
MAC000002,11/23/2012,0.1565,0.209395833,1.011,48,0.176897342,10.051,0.073
MAC000002,11/24/2012,0.1945,0.229645833,1.086,48,0.17763176,11.023,0.073
MAC000002,11/25/2012,0.193,0.2196875,0.917,48,0.165303352,10.545,0.075
MAC000002,11/26/2012,0.136,0.20575,1.097,48,0.170666715,9.876,0.074
MAC000002,11/27/2012,0.1935,0.228708333,1.02,48,0.185923109,10.978,0.073
MAC000002,11/28/2012,0.1975,0.2238125,1.192,48,0.187526073,10.743,0.075
MAC000002,11/29/2012,0.1515,0.224395833,1.122,48,0.205322242,10.771,0.071
MAC000002,11/30/2012,0.221,0.272666667,0.919,48,0.20731591,13.088,0.073
MAC000002,12/1/2012,0.216,0.2663125,1.156,48,0.220856472,12.783,0.073
MAC000002,12/2/2012,0.2395,0.319875,1.327,48,0.276659452,15.354,0.077
MAC000002,12/3/2012,0.134,0.2118125,1.027,48,0.201161379,10.167,0.073
MAC000002,12/4/2012,0.1625,0.232145833,0.966,48,0.19577538,11.143,0.073
MAC000002,12/5/2012,0.1535,0.244041667,1.066,48,0.218217826,11.714,0.072
MAC000002,12/6/2012,0.1435,0.246875,0.983,48,0.222528949,11.85,0.074
MAC000002,12/7/2012,0.193,0.275999998,1.124,48,0.243058606,13.2479999,0.071
MAC000002,12/8/2012,0.228,0.280041667,1.071,48,0.22376507,13.442,0.073
MAC000002,12/9/2012,0.1925,0.236562502,1.1440001,48,0.197266101,11.3550001,0.072
MAC000002,12/10/2012,0.18,0.210895833,0.731,48,0.152040901,10.123,0.073
MAC000002,12/11/2012,0.194,0.273595745,1.119,47,0.244368277,12.859,0.072
MAC000002,12/12/2012,0.1665,0.249395833,0.895,48,0.203816119,11.971,0.073
MAC000002,12/13/2012,0.1835,0.227541667,1.049,48,0.181850647,10.922,0.08
MAC000002,12/14/2012,0.165,0.2205,0.764,48,0.162668178,10.584,0.073
MAC000002,12/15/2012,0.2655,0.297020833,1.154,48,0.19936308,14.257,0.072
MAC000002,12/16/2012,0.2905,0.3436875,1.067,48,0.252925029,16.497,0.073
MAC000002,12/17/2012,0.212,0.254208333,1.434,48,0.203584784,12.202,0.083
MAC000002,12/18/2012,0.166,0.213645833,0.857,48,0.147193965,10.255,0.078
MAC000002,12/19/2012,0.2195,0.255520835,1.2180001,48,0.203836092,12.2650001,0.073
MAC000002,12/20/2012,0.2175,0.231708333,0.727,48,0.155592069,11.122,0.073
MAC000002,12/21/2012,0.202,0.244,1.145,48,0.208624574,11.712,0.083
MAC000002,12/22/2012,0.2565,0.373583333,1.692,48,0.336740751,17.932,0.078
MAC000002,12/23/2012,0.109,0.1661875,1.12,48,0.203304054,7.977,0.069
MAC000002,12/24/2012,0.1045,0.1038125,0.186,48,0.024253674,4.983,0.073
MAC000002,12/25/2012,0.102,0.102270833,0.149,48,0.019321182,4.909,0.073
MAC000002,12/26/2012,0.111,0.159375,1.36,48,0.248599877,7.65,0.073
MAC000002,12/27/2012,0.1995,0.273875002,1.3710001,48,0.256657544,13.1460001,0.089
MAC000002,12/28/2012,0.2295,0.2324375,1.112,48,0.169589606,11.157,0.074
MAC000002,12/29/2012,0.175,0.225,1.223,48,0.193691793,10.8,0.075
MAC000002,12/30/2012,0.2225,0.2315,0.735,48,0.142199141,11.112,0.074
MAC000002,12/31/2012,0.177,0.209020833,1.168,48,0.170051993,10.033,0.086
MAC000002,1/1/2013,0.1925,0.225,0.886,48,0.164065633,10.8,0.076
MAC000002,1/2/2013,0.2365,0.277083331,1.0779999,48,0.189625022,13.2999999,0.073
MAC000002,1/3/2013,0.1955,0.209875,1.098,48,0.154632388,10.074,0.075
MAC000002,1/4/2013,0.1815,0.205354167,0.662,48,0.132950237,9.857,0.072
MAC000002,1/5/2013,0.1975,0.232729167,1.181,48,0.186772445,11.171,0.075
MAC000002,1/6/2013,0.2035,0.2144375,1.092,48,0.152399937,10.293,0.078
MAC000002,1/7/2013,0.1455,0.196645833,0.727,48,0.144426745,9.439,0.077
MAC000002,1/8/2013,0.159,0.242500002,1.2410001,48,0.207039219,11.6400001,0.075
MAC000002,1/9/2013,0.2265,0.317895833,1.143,48,0.285157832,15.259,0.077
MAC000002,1/10/2013,0.1695,0.22375,1.095,48,0.190454384,10.74,0.075
MAC000002,1/11/2013,0.21,0.228729165,1.1109999,48,0.175417393,10.9789999,0.074
MAC000002,1/12/2013,0.2165,0.220541665,1.1289999,48,0.169394776,10.5859999,0.074
MAC000002,1/13/2013,0.158,0.215833333,1.206,48,0.184414465,10.36,0.071
MAC000002,1/14/2013,0.2195,0.2556875,1.007,48,0.20723367,12.273,0.074
MAC000002,1/15/2013,0.13,0.204791667,1.187,48,0.186119609,9.83,0.073
MAC000002,1/16/2013,0.2285,0.300166669,1.4220001,48,0.317735367,14.4080001,0.074
MAC000002,1/17/2013,0.172,0.205354167,1.016,48,0.157819651,9.857,0.074
MAC000002,1/18/2013,0.2375,0.352541669,1.358,48,0.312364152,16.9220001,0.072
MAC000002,1/19/2013,0.185,0.327958333,1.461,48,0.354211438,15.742,0.074
MAC000002,1/20/2013,0.221,0.240208333,1.151,48,0.191059304,11.53,0.073
MAC000002,1/21/2013,0.226,0.259500002,1.3710001,48,0.230362999,12.4560001,0.074
MAC000002,1/22/2013,0.194,0.226458335,1.2920001,48,0.195854599,10.8700001,0.072
MAC000002,1/23/2013,0.208,0.228958333,0.927,48,0.168092295,10.99,0.074
MAC000002,1/24/2013,0.211,0.252583333,1.138,48,0.224008153,12.124,0.075
MAC000002,1/25/2013,0.2225,0.234583333,0.756,48,0.156174457,11.26,0.072
MAC000002,1/26/2013,0.2205,0.340583333,1.603,48,0.364363673,16.348,0.074
MAC000002,1/27/2013,0.21,0.238875,0.951,48,0.175111469,11.466,0.074
MAC000002,1/28/2013,0.148,0.206395833,0.796,48,0.156436479,9.907,0.073
MAC000002,1/29/2013,0.1395,0.205958333,0.912,48,0.175084412,9.886,0.071
MAC000002,1/30/2013,0.167,0.214520833,1.302,48,0.185812648,10.297,0.073
MAC000002,1/31/2013,0.1275,0.191833331,1.0779999,48,0.158474005,9.2079999,0.074
MAC000002,2/1/2013,0.202,0.207354165,1.3329999,48,0.185245941,9.9529999,0.074
MAC000002,2/2/2013,0.182,0.314520833,1.472,48,0.331505206,15.097,0.073
MAC000002,2/3/2013,0.1835,0.235208333,1.498,48,0.250546888,11.29,0.074
MAC000002,2/4/2013,0.1255,0.183291667,0.73,48,0.124642802,8.798,0.074
MAC000002,2/5/2013,0.174,0.294708331,1.298,48,0.303950365,14.1459999,0.08
MAC000002,2/6/2013,0.1915,0.296291667,1.327,48,0.304656624,14.222,0.075
MAC000002,2/7/2013,0.1685,0.243416667,1.383,48,0.247702793,11.684,0.072
MAC000002,2/8/2013,0.169,0.200729167,0.732,48,0.138729147,9.635,0.074
MAC000002,2/9/2013,0.1895,0.307208335,1.3200001,48,0.32454702,14.7460001,0.074
MAC000002,2/10/2013,0.2195,0.330645833,1.501,48,0.350313871,15.871,0.074
MAC000002,2/11/2013,0.223,0.239875,1.151,48,0.186714326,11.514,0.073
MAC000002,2/12/2013,0.2075,0.228291667,1.023,48,0.171105661,10.958,0.073
MAC000002,2/13/2013,0.1505,0.2323125,0.838,48,0.18795961,11.151,0.074
MAC000002,2/14/2013,0.1535,0.209208333,0.976,48,0.17310739,10.042,0.073
MAC000002,2/15/2013,0.1285,0.236041667,0.949,48,0.212832364,11.33,0.073
MAC000002,2/16/2013,0.19,0.225145833,0.968,48,0.164779284,10.807,0.075
MAC000002,2/17/2013,0.1375,0.192104167,1.296,48,0.189407165,9.221,0.075
MAC000002,2/18/2013,0.1345,0.199229167,0.887,48,0.165833451,9.563,0.067
MAC000002,2/19/2013,0.2105,0.235270833,0.943,48,0.184390167,11.293,0.068
MAC000002,2/20/2013,0.1915,0.2279375,1.174,48,0.201341607,10.941,0.067
MAC000002,2/21/2013,0.2095,0.431166669,2.8870001,48,0.570834312,20.6960001,0.07
MAC000002,2/22/2013,0.241,0.500375004,2.994,48,0.585114311,24.0180002,0.068
MAC000002,2/23/2013,0.231,0.294270833,1.205,48,0.254685851,14.125,0.069
MAC000002,2/24/2013,0.223,0.411479167,1.812,48,0.446389535,19.751,0.065
MAC000002,2/25/2013,0.1375,0.233291667,0.791,48,0.193447883,11.198,0.073
MAC000002,2/26/2013,0.209,0.232812498,1.1059999,48,0.18121441,11.1749999,0.067
MAC000002,2/27/2013,0.239,0.328520833,1.28,48,0.295521176,15.769,0.076
MAC000002,2/28/2013,0.4985,0.679750004,1.978,48,0.542545955,32.6280002,0.081
MAC000002,3/1/2013,0.339,0.818416667,2.5239999,48,0.723187381,39.284,0.071
MAC000002,3/2/2013,0.4105,0.54775,1.642,48,0.456283856,26.292,0.079
MAC000002,3/3/2013,0.302,0.491250002,1.862,48,0.493467565,23.5800001,0.072
MAC000002,3/4/2013,0.1755,0.530145831,2.4649999,48,0.626645809,25.4469999,0.07
MAC000002,3/5/2013,0.723,0.684499998,2.3740001,48,0.500224589,32.8559999,0.072
MAC000002,3/6/2013,0.2125,0.346604167,1.515,48,0.313040052,16.637,0.079
MAC000002,3/7/2013,0.4055,0.577458335,2.0450001,48,0.464255438,27.7180001,0.071
MAC000002,3/8/2013,0.2365,0.39325,1.442,48,0.377233293,18.876,0.075
MAC000002,3/9/2013,0.198,0.226208333,1.155,48,0.183830051,10.858,0.077
MAC000002,3/10/2013,0.273,0.3998125,2.026,48,0.401719742,19.191,0.075
MAC000002,3/11/2013,0.186,0.284541667,1.674,48,0.25551458,13.658,0.077
MAC000002,3/12/2013,0.1965,0.336145833,1.09,48,0.244364742,16.135,0.091
MAC000002,3/13/2013,0.2065,0.269916667,1.323,48,0.213721715,12.956,0.073
MAC000002,3/14/2013,0.154,0.255958333,0.903,48,0.191537448,12.286,0.067
MAC000002,3/15/2013,0.207,0.274270833,0.976,48,0.187827755,13.165,0.074
MAC000002,3/16/2013,0.1385,0.263583333,1.017,48,0.206368997,12.652,0.074
MAC000002,3/17/2013,0.3585,0.362145835,1.4170001,48,0.264046586,17.3830001,0.075
MAC000002,3/18/2013,0.168,0.276979163,1.0549999,48,0.232689395,13.2949998,0.072
MAC000002,3/19/2013,0.126,0.2608125,1.225,48,0.228448295,12.519,0.074
MAC000002,3/20/2013,0.2775,0.291958333,1.061,48,0.185488539,14.014,0.078
MAC000002,3/21/2013,0.203,0.223479167,1.038,48,0.167610362,10.727,0.073
MAC000002,3/22/2013,0.271,0.28175,0.962,48,0.183237493,13.524,0.073
MAC000002,3/23/2013,0.3725,0.5333125,2.457,48,0.536007948,25.599,0.082
MAC000002,3/24/2013,0.188,0.323645833,1.572,48,0.298188609,15.535,0.078
MAC000002,3/25/2013,0.1045,0.1204375,0.415,48,0.073207344,5.781,0.065
MAC000002,3/26/2013,0.105,0.103854167,0.133,48,0.011701954,4.985,0.07
MAC000002,3/27/2013,0.103,0.1061875,0.194,48,0.025467256,5.097,0.065
MAC000002,3/28/2013,0.1035,0.1026875,0.127,48,0.013613442,4.929,0.08
MAC000002,3/29/2013,0.104,0.100854167,0.139,48,0.023765691,4.841,0.066
MAC000002,3/30/2013,0.1035,0.102729167,0.189,48,0.026018602,4.931,0.066
MAC000002,3/31/2013,0.099,0.102770833,0.138,48,0.016739861,4.933,0.072
MAC000002,4/1/2013,0.1065,0.103125,0.143,48,0.027871762,4.95,0.067
MAC000002,4/2/2013,0.135,0.250291667,0.875,48,0.196407301,12.014,0.069
MAC000002,4/3/2013,0.147,0.2379375,1.017,48,0.181168947,11.421,0.071
MAC000002,4/4/2013,0.344,0.343791667,1.233,48,0.266251597,16.502,0.077
MAC000002,4/5/2013,0.273,0.303229167,1.191,48,0.223129982,14.555,0.073
MAC000002,4/6/2013,0.276,0.347479169,1.1720001,48,0.263755776,16.6790001,0.075
MAC000002,4/7/2013,0.258,0.279666667,0.934,48,0.180075201,13.424,0.074
MAC000002,4/8/2013,0.209,0.294541671,1.4960001,48,0.28731517,14.1380002,0.073
MAC000002,4/9/2013,0.21,0.283895833,1.271,48,0.229655731,13.627,0.073
MAC000002,4/10/2013,0.3045,0.290291669,1.1440001,48,0.200431985,13.9340001,0.073
MAC000002,4/11/2013,0.147,0.275291667,0.956,48,0.205039898,13.214,0.081
MAC000002,4/12/2013,0.196,0.261729167,1.46,48,0.248717539,12.563,0.088
MAC000002,4/13/2013,0.6365,0.540791667,1.418,48,0.344423537,25.958,0.079
MAC000002,4/14/2013,0.194,0.263145835,1.5420001,48,0.23071601,12.6310001,0.077
MAC000002,4/15/2013,0.2695,0.290354167,0.988,48,0.160149065,13.937,0.074
MAC000002,4/16/2013,0.1785,0.227916667,1.036,48,0.163111479,10.94,0.075
MAC000002,4/17/2013,0.134,0.188520833,0.894,48,0.143158444,9.049,0.076
MAC000002,4/18/2013,0.1525,0.215541667,0.678,48,0.157060221,10.346,0.073
MAC000002,4/19/2013,0.168,0.214645833,0.87,48,0.149018846,10.303,0.073
MAC000002,4/20/2013,0.2885,0.3734375,1.681,48,0.292541971,17.925,0.075
MAC000002,4/21/2013,0.222,0.282916667,0.841,48,0.202486756,13.58,0.075
MAC000002,4/22/2013,0.1355,0.186854167,0.898,48,0.148769991,8.969,0.074
MAC000002,4/23/2013,0.1305,0.171354167,1.17,48,0.163700491,8.225,0.073
MAC000002,4/24/2013,0.1315,0.177895833,0.91,48,0.144584546,8.539,0.074
MAC000002,4/25/2013,0.132,0.197520833,1.374,48,0.207445454,9.481,0.073
MAC000002,4/26/2013,0.156,0.208,0.822,48,0.155166349,9.984,0.074
MAC000002,4/27/2013,0.165,0.200520833,1.011,48,0.159170054,9.625,0.073
MAC000002,4/28/2013,0.169,0.2055,0.748,48,0.143898753,9.864,0.073
MAC000002,4/29/2013,0.1195,0.157729167,1.178,48,0.169536382,7.571,0.067
MAC000002,4/30/2013,0.123,0.18,0.936,48,0.165135019,8.64,0.074
MAC000002,5/1/2013,0.126,0.168104167,1.052,48,0.147537408,8.069,0.075
MAC000002,5/2/2013,0.1365,0.194645833,0.877,48,0.15198901,9.343,0.073
MAC000002,5/3/2013,0.126,0.168937498,1.1059999,48,0.159818822,8.1089999,0.075
MAC000002,5/4/2013,0.1485,0.1948125,0.917,48,0.144764468,9.351,0.073
MAC000002,5/5/2013,0.129,0.183875,0.94,48,0.157011129,8.826,0.075
MAC000002,5/6/2013,0.1305,0.154541667,0.753,48,0.104052556,7.418,0.075
MAC000002,5/7/2013,0.129,0.158479167,1.005,48,0.136094615,7.607,0.074
MAC000002,5/8/2013,0.137,0.178666667,0.617,48,0.116848754,8.576,0.073
MAC000002,5/9/2013,0.128,0.1748125,1.166,48,0.169832039,8.391,0.073
MAC000002,5/10/2013,0.182,0.256333335,1.398,48,0.268682162,12.3040001,0.074
MAC000002,5/11/2013,0.184,0.210645833,1.092,48,0.163090171,10.111,0.073
MAC000002,5/12/2013,0.194,0.2584375,0.857,48,0.186528408,12.405,0.069
MAC000002,5/13/2013,0.1275,0.171666669,1.0700001,48,0.159764111,8.2400001,0.075
MAC000002,5/14/2013,0.1595,0.203166667,0.752,48,0.140097585,9.752,0.073
MAC000002,5/15/2013,0.1285,0.17375,0.631,48,0.120112093,8.34,0.074
MAC000002,5/16/2013,0.139,0.191958333,0.827,48,0.14103809,9.214,0.073
MAC000002,5/17/2013,0.1315,0.200791667,1.068,48,0.181684548,9.638,0.068
MAC000002,5/18/2013,0.159,0.202375,0.688,48,0.136635659,9.714,0.073
MAC000002,5/19/2013,0.164,0.223895833,1.071,48,0.187967883,10.747,0.099
MAC000002,5/20/2013,0.149,0.194916667,0.891,48,0.157284514,9.356,0.074
MAC000002,5/21/2013,0.156,0.2270625,1.141,48,0.186625966,10.899,0.073
MAC000002,5/22/2013,0.1475,0.218583333,1.232,48,0.201102052,10.492,0.077
MAC000002,5/23/2013,0.143,0.1963125,1.054,48,0.16899832,9.423,0.075
MAC000002,5/24/2013,0.154,0.215458333,0.935,48,0.179972806,10.342,0.074
MAC000002,5/25/2013,0.1655,0.1945625,1.05,48,0.14610968,9.339,0.075
MAC000002,5/26/2013,0.175,0.248270833,1.12,48,0.209462812,11.917,0.079
MAC000002,5/27/2013,0.156,0.232520833,0.913,48,0.191458455,11.161,0.078
MAC000002,5/28/2013,0.145,0.253791667,1.391,48,0.259280096,12.182,0.074
MAC000002,5/29/2013,0.1585,0.231229167,0.78,48,0.186133016,11.099,0.073
MAC000002,5/30/2013,0.155,0.238145833,1.322,48,0.245822717,11.431,0.073
MAC000002,5/31/2013,0.135,0.210375,0.997,48,0.172450995,10.098,0.073
MAC000002,6/1/2013,0.214,0.2615625,1.051,48,0.194939369,12.555,0.074
MAC000002,6/2/2013,0.178,0.251708333,0.998,48,0.194731453,12.082,0.075
MAC000002,6/3/2013,0.1275,0.222791667,1.513,48,0.252852321,10.694,0.071
MAC000002,6/4/2013,0.141,0.230520833,1.247,48,0.236321814,11.065,0.074
MAC000002,6/5/2013,0.15,0.200416667,0.983,48,0.171813337,9.62,0.079
MAC000002,6/6/2013,0.144,0.194645833,0.662,48,0.141310958,9.343,0.077
MAC000002,6/7/2013,0.162,0.247916667,1.095,48,0.243206578,11.9,0.077
MAC000002,6/8/2013,0.158,0.199958333,0.946,48,0.143613245,9.598,0.075
MAC000002,6/9/2013,0.1575,0.192375,0.603,48,0.129032838,9.234,0.075
MAC000002,6/10/2013,0.134,0.171666667,0.731,48,0.118064413,8.24,0.073
MAC000002,6/11/2013,0.134,0.1941875,1.029,48,0.155104173,9.321,0.072
MAC000002,6/12/2013,0.147,0.1953125,0.989,48,0.152108046,9.375,0.075
MAC000002,6/13/2013,0.135,0.179770833,0.873,48,0.151710424,8.629,0.076
MAC000002,6/14/2013,0.145,0.182520833,0.856,48,0.133693996,8.761,0.073
MAC000002,6/15/2013,0.2145,0.2891875,0.89,48,0.21874124,13.881,0.076
MAC000002,6/16/2013,0.158,0.242083333,1,48,0.215586072,11.62,0.08
MAC000002,6/17/2013,0.185,0.255270833,0.887,48,0.203428145,12.253,0.084
MAC000002,6/18/2013,0.145,0.211208333,1.148,48,0.17894204,10.138,0.079
MAC000002,6/19/2013,0.1805,0.234791667,0.816,48,0.165734466,11.27,0.088
MAC000002,6/20/2013,0.1365,0.181604167,0.986,48,0.145067811,8.717,0.084
MAC000002,6/21/2013,0.147,0.223916667,0.961,48,0.206540587,10.748,0.08
MAC000002,6/22/2013,0.1485,0.170458333,0.84,48,0.118475594,8.182,0.076
MAC000002,6/23/2013,0.1865,0.2324375,0.974,48,0.165823914,11.157,0.075
MAC000002,6/24/2013,0.123,0.159395833,0.894,48,0.136016698,7.651,0.075
MAC000002,6/25/2013,0.166,0.195916667,0.808,48,0.134944407,9.404,0.079
MAC000002,6/26/2013,0.137,0.184520833,0.677,48,0.127229896,8.857,0.077
MAC000002,6/27/2013,0.132,0.181041667,0.931,48,0.151053035,8.69,0.078
MAC000002,6/28/2013,0.135,0.217520833,0.918,48,0.178688483,10.441,0.076
MAC000002,6/29/2013,0.152,0.185645833,0.887,48,0.130595769,8.911,0.075
MAC000002,6/30/2013,0.126,0.158208333,0.913,48,0.127879757,7.594,0.087
MAC000002,7/1/2013,0.132,0.162625,1.007,48,0.145356294,7.806,0.077
MAC000002,7/2/2013,0.1365,0.186625,0.839,48,0.148159722,8.958,0.079
MAC000002,7/3/2013,0.138,0.197041665,1.1289999,48,0.185517662,9.4579999,0.084
MAC000002,7/4/2013,0.156,0.195208333,0.982,48,0.154035497,9.37,0.082
MAC000002,7/5/2013,0.1605,0.190375,0.957,48,0.149778933,9.138,0.079
MAC000002,7/6/2013,0.144,0.1965625,0.991,48,0.162797473,9.435,0.076
MAC000002,7/7/2013,0.14,0.221041667,1.122,48,0.219562811,10.61,0.079
MAC000002,7/8/2013,0.1195,0.154270833,0.98,48,0.145237259,7.405,0.069
MAC000002,7/9/2013,0.106,0.108166667,0.186,48,0.024330467,5.192,0.071
MAC000002,7/10/2013,0.11,0.111833333,0.192,48,0.02538917,5.368,0.073
MAC000002,7/11/2013,0.1095,0.125958333,0.425,48,0.0652817,6.046,0.071
MAC000002,7/12/2013,0.105,0.1040625,0.157,48,0.020017446,4.995,0.071
MAC000002,7/13/2013,0.1675,0.241270833,1.179,48,0.199034022,11.581,0.076
MAC000002,7/14/2013,0.2105,0.2699375,1.017,48,0.210756833,12.957,0.088
MAC000002,7/15/2013,0.1295,0.15325,0.699,48,0.103436382,7.356,0.088
MAC000002,7/16/2013,0.1565,0.2236875,0.959,48,0.179789967,10.737,0.084
MAC000002,7/17/2013,0.1385,0.195145833,1.546,48,0.219273849,9.367,0.083
MAC000002,7/18/2013,0.1855,0.242083333,0.973,48,0.183702678,11.62,0.087
MAC000002,7/19/2013,0.142,0.1773125,0.853,48,0.139774158,8.511,0.084
MAC000002,7/20/2013,0.149,0.194666667,0.902,48,0.159567278,9.344,0.086
MAC000002,7/21/2013,0.146,0.185875,1.068,48,0.159189386,8.922,0.093
MAC000002,7/22/2013,0.142,0.171166667,0.784,48,0.119008194,8.216,0.081
MAC000002,7/23/2013,0.1615,0.198479167,0.639,48,0.125951526,9.527,0.087
MAC000002,7/24/2013,0.147,0.1721875,0.78,48,0.114078669,8.265,0.072
MAC000002,7/25/2013,0.1535,0.2024375,0.828,48,0.166138356,9.717,0.081
MAC000002,7/26/2013,0.1715,0.211375,1.006,48,0.154025091,10.146,0.088
MAC000002,7/27/2013,0.152,0.183979167,0.843,48,0.126865231,8.831,0.095
MAC000002,7/28/2013,0.146,0.169875,0.96,48,0.130579661,8.154,0.085
MAC000002,7/29/2013,0.141,0.141270833,0.41,48,0.05925306,6.781,0.075
MAC000002,7/30/2013,0.1465,0.184229167,1.033,48,0.16061759,8.843,0.087
MAC000002,7/31/2013,0.1445,0.176979167,0.737,48,0.119064168,8.495,0.086
MAC000002,8/1/2013,0.1375,0.165,0.928,48,0.130924536,7.92,0.077
MAC000002,8/2/2013,0.1495,0.1843125,0.872,48,0.122788376,8.847,0.081
MAC000002,8/3/2013,0.1415,0.161375,0.809,48,0.117050748,7.746,0.077
MAC000002,8/4/2013,0.1435,0.189270833,1.049,48,0.164514468,9.085,0.077
MAC000002,8/5/2013,0.155,0.19925,0.923,48,0.155795761,9.564,0.083
MAC000002,8/6/2013,0.1465,0.1821875,0.89,48,0.1338549,8.745,0.08
MAC000002,8/7/2013,0.142,0.183,0.793,48,0.129573769,8.784,0.077
MAC000002,8/8/2013,0.1375,0.172979167,0.915,48,0.139589747,8.303,0.083
MAC000002,8/9/2013,0.1535,0.1954375,1.266,48,0.184796485,9.381,0.075
MAC000002,8/10/2013,0.149,0.178375,0.802,48,0.121504684,8.562,0.094
MAC000002,8/11/2013,0.1455,0.178479167,0.853,48,0.127026214,8.567,0.095
MAC000002,8/12/2013,0.1345,0.167104167,1.096,48,0.151104478,8.021,0.089
MAC000002,8/13/2013,0.123,0.160604167,0.865,48,0.125301804,7.709,0.083
MAC000002,8/14/2013,0.1395,0.19275,1.1,48,0.16344763,9.252,0.075
MAC000002,8/15/2013,0.14,0.209749998,1.0829999,48,0.19774639,10.0679999,0.078
MAC000002,8/16/2013,0.157,0.189541667,1.036,48,0.157133221,9.098,0.076
MAC000002,8/17/2013,0.1555,0.181291667,1.214,48,0.162468453,8.702,0.08
MAC000002,8/18/2013,0.143,0.176333333,0.899,48,0.131826342,8.464,0.077
MAC000002,8/19/2013,0.1395,0.177041667,0.783,48,0.126843338,8.498,0.075
MAC000002,8/20/2013,0.135,0.171354167,0.965,48,0.155817336,8.225,0.079
MAC000002,8/21/2013,0.1545,0.199291667,0.936,48,0.149862342,9.566,0.077
MAC000002,8/22/2013,0.145,0.1670625,0.927,48,0.13010428,8.019,0.075
MAC000002,8/23/2013,0.1395,0.170416667,1.182,48,0.160673692,8.18,0.081
MAC000002,8/24/2013,0.1535,0.1865625,0.936,48,0.134422469,8.955,0.075
MAC000002,8/25/2013,0.1385,0.185625,1.04,48,0.161939919,8.91,0.084
