LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000103,2/20/2012,0.5755,0.598833333,1.2869999,48,0.252781491,28.744,0.206
MAC000103,2/21/2012,0.54,0.624229167,1.495,48,0.360804199,29.963,0.161
MAC000103,2/22/2012,0.516,0.577500002,2.2090001,48,0.332424438,27.7200001,0.158
MAC000103,2/23/2012,0.5,0.604729167,1.814,48,0.376980599,29.027,0.183
MAC000103,2/24/2012,0.543,0.596166665,1.755,48,0.31559847,28.6159999,0.175
MAC000103,2/25/2012,0.559,0.625791665,1.1799999,48,0.216351753,30.0379999,0.225
MAC000103,2/26/2012,0.5715,0.725979165,1.9579999,48,0.351535196,34.8469999,0.22
MAC000103,2/27/2012,0.532,0.6006875,1.906,48,0.35362284,28.833,0.192
MAC000103,2/28/2012,0.504,0.562958335,2.217,48,0.332566743,27.0220001,0.192
MAC000103,2/29/2012,0.531,0.609020833,1.925,48,0.360098006,29.233,0.18
MAC000103,3/1/2012,0.4815,0.51075,1.277,48,0.263031549,24.516,0.178
MAC000103,3/2/2012,0.516,0.599645833,1.587,48,0.316498965,28.783,0.179
MAC000103,3/3/2012,0.4835,0.5674375,1.6900001,48,0.317677136,27.237,0.183
MAC000103,3/4/2012,0.567,0.740979167,2.1429999,48,0.399575597,35.567,0.216
MAC000103,3/5/2012,0.539,0.534166667,0.908,48,0.185900492,25.64,0.177
MAC000103,3/6/2012,0.56,0.608354163,1.421,48,0.30263301,29.2009998,0.209
MAC000103,3/7/2012,0.493,0.521875,1.785,48,0.334563331,25.05,0.181
MAC000103,3/8/2012,0.5515,0.662104167,2.2160001,48,0.426871615,31.781,0.206
MAC000103,3/9/2012,0.471,0.481979169,1.1950001,48,0.243533261,23.1350001,0.168
MAC000103,3/10/2012,0.6405,0.712375,1.607,48,0.308972327,34.194,0.211
MAC000103,3/11/2012,0.491,0.512229167,0.901,48,0.127512743,24.587,0.283
MAC000103,3/12/2012,0.703,0.813229171,2.1800001,48,0.438854093,39.0350002,0.319
MAC000103,3/13/2012,0.557,0.5864375,2.089,48,0.29440426,28.149,0.239
MAC000103,3/14/2012,0.493,0.5770625,1.802,48,0.29066215,27.699,0.162
MAC000103,3/15/2012,0.501,0.539916667,1.4,48,0.260050963,25.916,0.161
MAC000103,3/16/2012,0.485,0.563541669,2.3710001,48,0.395395043,27.0500001,0.171
MAC000103,3/17/2012,0.56,0.639875002,1.738,48,0.274561055,30.7140001,0.248
MAC000103,3/18/2012,0.501,0.572958333,1.158,48,0.190863877,27.502,0.197
MAC000103,3/19/2012,0.5335,0.564625002,1.37,48,0.278346998,27.1020001,0.187
MAC000103,3/20/2012,0.52,0.609229167,1.91,48,0.34578626,29.243,0.195
MAC000103,3/21/2012,0.514,0.578479165,2.0569999,48,0.347787832,27.7669999,0.165
MAC000103,3/22/2012,0.621,0.650125,2.286,48,0.333475868,31.206,0.186
MAC000103,3/23/2012,0.602,0.657562498,1.773,48,0.296067118,31.5629999,0.19
MAC000103,3/24/2012,0.5095,0.592145835,1.675,48,0.308541598,28.4230001,0.203
MAC000103,3/25/2012,0.5355,0.5696875,1.107,48,0.205728509,27.345,0.212
MAC000103,3/26/2012,0.521,0.624166662,1.702,48,0.347035362,29.9599998,0.177
MAC000103,3/27/2012,0.6175,0.6846875,2.648,48,0.392889143,32.865,0.192
MAC000103,3/28/2012,0.4805,0.487666667,0.846,48,0.169380013,23.408,0.172
MAC000103,3/29/2012,0.494,0.550520833,1.174,48,0.225492179,26.425,0.206
MAC000103,3/30/2012,0.4555,0.4779375,1.188,48,0.253956388,22.941,0.185
MAC000103,3/31/2012,0.513,0.592916667,2.0190001,48,0.306053248,28.46,0.179
MAC000103,4/1/2012,0.642,0.78025,2.0309999,48,0.401785928,37.452,0.237
MAC000103,4/2/2012,0.521,0.565541669,1.052,48,0.23095537,27.1460001,0.192
MAC000103,4/3/2012,0.4985,0.531604167,1.071,48,0.209323402,25.517,0.186
MAC000103,4/4/2012,0.5045,0.562208331,2.0339999,48,0.320709241,26.9859999,0.184
MAC000103,4/5/2012,0.5185,0.531895831,1.044,48,0.224152417,25.5309999,0.174
MAC000103,4/6/2012,0.587,0.626145833,1.738,48,0.28993264,30.055,0.231
MAC000103,4/7/2012,0.544,0.623729167,1.683,48,0.276485754,29.939,0.164
MAC000103,4/8/2012,0.61,0.749250002,2.017,48,0.384160623,35.9640001,0.169
MAC000103,4/9/2012,0.5495,0.561375,1.184,48,0.210418694,26.946,0.18
MAC000103,4/10/2012,0.5485,0.646333337,1.86,48,0.311111698,31.0240002,0.256
MAC000103,4/11/2012,0.562,0.589354167,1.506,48,0.237443072,28.289,0.199
MAC000103,4/12/2012,0.5595,0.673770835,1.77,48,0.34946691,32.3410001,0.244
MAC000103,4/13/2012,0.509,0.576520833,1.344,48,0.260701426,27.673,0.175
MAC000103,4/14/2012,0.587,0.66025,1.863,48,0.303913026,31.692,0.193
MAC000103,4/15/2012,0.846,0.942645829,2.54,48,0.494038345,45.2469998,0.23
MAC000103,4/16/2012,0.5405,0.549833333,1.215,48,0.254728168,26.392,0.205
MAC000103,4/17/2012,0.4925,0.493708335,1.1900001,48,0.23366543,23.6980001,0.184
MAC000103,4/18/2012,0.5085,0.504583333,1.291,48,0.229453452,24.22,0.181
MAC000103,4/19/2012,0.4685,0.444541667,0.871,48,0.138624851,21.338,0.194
MAC000103,4/20/2012,0.571,0.638958333,1.747,48,0.329781163,30.67,0.178
MAC000103,4/21/2012,0.569,0.63875,1.591,48,0.24875182,30.66,0.182
MAC000103,4/22/2012,0.5525,0.68175,1.885,48,0.338163721,32.724,0.188
MAC000103,4/23/2012,0.5385,0.52275,1.072,48,0.205556587,25.092,0.189
MAC000103,4/24/2012,0.49,0.516749998,1.852,48,0.367632817,24.8039999,0.172
MAC000103,4/25/2012,0.5025,0.57225,1.837,48,0.335431225,27.468,0.186
MAC000103,4/26/2012,0.481,0.505583333,1.529,48,0.268610913,24.268,0.176
MAC000103,4/27/2012,0.5165,0.532354167,1.285,48,0.214648896,25.553,0.209
MAC000103,4/28/2012,0.693,0.79160416,2.1719999,48,0.428968551,37.9969997,0.191
MAC000103,4/29/2012,0.6115,0.731624996,1.487,48,0.305323306,35.1179998,0.335
MAC000103,4/30/2012,0.4575,0.507791667,1.211,48,0.250266663,24.374,0.201
MAC000103,5/1/2012,0.4965,0.503541667,1.349,48,0.270234961,24.17,0.19
MAC000103,5/2/2012,0.486,0.498125,0.918,48,0.168431011,23.91,0.194
MAC000103,5/3/2012,0.511,0.5328125,1.212,48,0.234281396,25.575,0.181
MAC000103,5/4/2012,0.558,0.642833333,1.676,48,0.380735309,30.856,0.175
MAC000103,5/5/2012,0.553,0.623166671,1.3710001,48,0.253083408,29.9120002,0.191
MAC000103,5/6/2012,0.542,0.623520835,1.272,48,0.21936136,29.9290001,0.381
MAC000103,5/7/2012,0.548,0.7083125,1.99,48,0.448621632,33.999,0.212
MAC000103,5/8/2012,0.512,0.546375,1.374,48,0.269782152,26.226,0.19
MAC000103,5/9/2012,0.4495,0.4614375,1.543,48,0.269474817,22.149,0.147
MAC000103,5/10/2012,0.3805,0.366833333,0.894,48,0.17287535,17.608,0.157
MAC000103,5/11/2012,0.42,0.363895833,0.749,48,0.163393825,17.467,0.15
MAC000103,5/12/2012,0.451,0.470083331,1.2309999,48,0.201207288,22.5639999,0.157
MAC000103,5/13/2012,0.4815,0.4539375,0.707,48,0.144803375,21.789,0.154
MAC000103,5/14/2012,0.4405,0.417895833,1.197,48,0.228792412,20.059,0.143
MAC000103,5/15/2012,0.4415,0.391729167,0.911,48,0.174237273,18.803,0.149
MAC000103,5/16/2012,0.45,0.366229167,0.934,48,0.189996891,17.579,0.141
MAC000103,5/17/2012,0.4515,0.379479167,0.674,48,0.144693071,18.215,0.143
MAC000103,5/18/2012,0.447,0.396729167,0.839,48,0.168328546,19.043,0.152
MAC000103,5/19/2012,0.4345,0.408479167,0.705,48,0.142739159,19.607,0.152
MAC000103,5/20/2012,0.4615,0.45,0.848,48,0.178307886,21.6,0.154
MAC000103,5/21/2012,0.4035,0.372625,0.922,48,0.181600054,17.886,0.137
MAC000103,5/22/2012,0.339,0.360645833,1.126,48,0.199821462,17.311,0.15
MAC000103,5/23/2012,0.344,0.338958333,0.75,48,0.129735731,16.27,0.146
MAC000103,5/24/2012,0.3475,0.4088125,1.728,48,0.266291926,19.623,0.176
MAC000103,5/25/2012,0.323,0.430187502,1.355,48,0.293236288,20.6490001,0.168
MAC000103,5/26/2012,0.454,0.503291667,1.089,48,0.237068619,24.158,0.204
MAC000103,5/27/2012,0.483,0.5235,0.987,48,0.203134061,25.128,0.217
MAC000103,5/28/2012,0.411,0.4360625,1.649,48,0.245331509,20.931,0.182
MAC000103,5/29/2012,0.317,0.3528125,0.906,48,0.168062761,16.935,0.175
MAC000103,5/30/2012,0.3715,0.4499375,1.402,48,0.279057487,21.597,0.171
MAC000103,5/31/2012,0.454,0.421333333,0.894,48,0.186089927,20.224,0.168
MAC000103,6/1/2012,0.4945,0.487020833,1.132,48,0.218483408,23.377,0.194
MAC000103,6/2/2012,0.5235,0.536833333,1.364,48,0.222071422,25.768,0.225
MAC000103,6/3/2012,0.5435,0.624520838,1.785,48,0.333598377,29.9770002,0.207
MAC000103,6/4/2012,0.497,0.442479167,0.72,48,0.150955255,21.239,0.187
MAC000103,6/5/2012,0.5295,0.602208333,2.171,48,0.333295407,28.906,0.198
MAC000103,6/6/2012,0.532,0.592979165,2.5139999,48,0.370239273,28.4629999,0.21
MAC000103,6/7/2012,0.5265,0.568874996,1.7539999,48,0.27662775,27.3059998,0.187
MAC000103,6/8/2012,0.5035,0.5634375,1.484,48,0.24220467,27.045,0.195
MAC000103,6/9/2012,0.481,0.478479167,1.933,48,0.270790725,22.967,0.187
MAC000103,6/10/2012,0.298,0.361687502,1.2180001,48,0.216657514,17.3610001,0.163
MAC000103,6/11/2012,0.293,0.422229167,1.73,48,0.304710413,20.267,0.184
MAC000103,6/12/2012,0.359,0.474395833,2.168,48,0.359662947,22.771,0.172
MAC000103,6/13/2012,0.2805,0.382041667,1.478,48,0.271976138,18.338,0.165
MAC000103,6/14/2012,0.253,0.326708333,1.492,48,0.227309608,15.682,0.156
MAC000103,6/15/2012,0.2855,0.346333333,1.245,48,0.212658185,16.624,0.158
MAC000103,6/16/2012,0.266,0.357958333,1.131,48,0.198716837,17.182,0.196
MAC000103,6/17/2012,0.241,0.313166667,1.03,48,0.18488275,15.032,0.179
MAC000103,6/18/2012,0.2325,0.342208333,1.3,48,0.252440594,16.426,0.158
MAC000103,6/19/2012,0.2095,0.2613125,0.713,48,0.125100497,12.543,0.166
MAC000103,6/20/2012,0.2635,0.352416667,1.276,48,0.220913754,16.916,0.168
MAC000103,6/21/2012,0.2865,0.366520833,1.189,48,0.228631729,17.593,0.177
MAC000103,6/22/2012,0.2325,0.358208335,1.4680001,48,0.268888181,17.1940001,0.159
MAC000103,6/23/2012,0.2395,0.320833333,0.945,48,0.178770902,15.4,0.166
MAC000103,6/24/2012,0.334,0.480208333,1.6440001,48,0.34475079,23.05,0.184
MAC000103,6/25/2012,0.2655,0.356416669,1.2130001,48,0.213882839,17.1080001,0.177
MAC000103,6/26/2012,0.2575,0.335791667,0.943,48,0.201662342,16.118,0.181
MAC000103,6/27/2012,0.243,0.28875,0.634,48,0.110562488,13.86,0.176
MAC000103,6/28/2012,0.254,0.370374998,1.562,48,0.275607148,17.7779999,0.171
MAC000103,6/29/2012,0.2775,0.371395831,1.1059999,48,0.23537075,17.8269999,0.164
MAC000103,6/30/2012,0.291,0.364291667,1.39,48,0.24342756,17.486,0.191
MAC000103,7/1/2012,0.2945,0.354354167,0.935,48,0.16252993,17.009,0.211
MAC000103,7/2/2012,0.26,0.334354167,0.883,48,0.145571287,16.049,0.202
MAC000103,7/3/2012,0.316,0.413583333,1.423,48,0.24670396,19.852,0.176
MAC000103,7/4/2012,0.3105,0.4135625,1.983,48,0.298448464,19.851,0.188
MAC000103,7/5/2012,0.357,0.440625,1.524,48,0.274486493,21.15,0.183
MAC000103,7/6/2012,0.247,0.3073125,0.717,48,0.12891778,14.751,0.18
MAC000103,7/7/2012,0.234,0.333166667,1.084,48,0.201974122,15.992,0.183
MAC000103,7/8/2012,0.2375,0.317916667,1.136,48,0.183183298,15.26,0.186
MAC000103,7/9/2012,0.215,0.276270833,0.983,48,0.155182767,13.261,0.157
MAC000103,7/10/2012,0.2635,0.3505,1.404,48,0.239972162,16.824,0.173
MAC000103,7/11/2012,0.2755,0.398270833,1.2640001,48,0.288300875,19.117,0.17
MAC000103,7/12/2012,0.262,0.342625,0.874,48,0.172884985,16.446,0.187
MAC000103,7/13/2012,0.259,0.356416667,1.539,48,0.271740163,17.108,0.193
MAC000103,7/14/2012,0.271,0.337041665,1.0089999,48,0.170881431,16.1779999,0.17
MAC000103,7/15/2012,0.3155,0.439604167,1.748,48,0.336325688,21.101,0.185
MAC000103,7/16/2012,0.2565,0.342229165,1.1339999,48,0.206597168,16.4269999,0.18
MAC000103,7/17/2012,0.251,0.390166667,1.557,48,0.299824582,18.728,0.19
MAC000103,7/18/2012,0.2655,0.316875,1.494,48,0.20595885,15.21,0.175
MAC000103,7/19/2012,0.3025,0.424041667,1.729,48,0.292316279,20.354,0.174
MAC000103,7/20/2012,0.2415,0.314749998,1.1799999,48,0.201286439,15.1079999,0.18
MAC000103,7/21/2012,0.241,0.3170625,1.131,48,0.196701459,15.219,0.166
MAC000103,7/22/2012,0.2815,0.41389584,1.7180001,48,0.326696653,19.8670003,0.159
MAC000103,7/23/2012,0.321,0.427145831,1.142,48,0.251631013,20.5029999,0.182
MAC000103,7/24/2012,0.39,0.437333333,1.372,48,0.224518903,20.992,0.195
MAC000103,7/25/2012,0.298,0.406875,1.495,48,0.25138092,19.53,0.18
MAC000103,7/26/2012,0.2335,0.2815625,0.725,48,0.119278666,13.515,0.167
MAC000103,7/27/2012,0.2795,0.338375,1.347,48,0.207346726,16.242,0.164
MAC000103,7/28/2012,0.2835,0.360958333,1.337,48,0.204888237,17.326,0.176
MAC000103,7/29/2012,0.287,0.402166667,1.636,48,0.293811079,19.304,0.18
MAC000103,7/30/2012,0.3775,0.447979167,1.325,48,0.238028649,21.503,0.178
MAC000103,7/31/2012,0.288,0.359041667,0.921,48,0.203648629,17.234,0.163
MAC000103,8/1/2012,0.2595,0.385916667,1.623,48,0.27291249,18.524,0.146
MAC000103,8/2/2012,0.3145,0.390041667,1.368,48,0.219305476,18.722,0.177
MAC000103,8/3/2012,0.2445,0.2858125,0.831,48,0.120753249,13.719,0.162
MAC000103,8/4/2012,0.2835,0.409479169,1.357,48,0.266010803,19.6550001,0.164
MAC000103,8/5/2012,0.256,0.3124375,0.696,48,0.130778505,14.997,0.181
MAC000103,8/6/2012,0.2725,0.3411875,0.827,48,0.156058453,16.377,0.168
MAC000103,8/7/2012,0.3145,0.407583333,1.567,48,0.277299733,19.564,0.176
MAC000103,8/8/2012,0.3,0.382708333,1.092,48,0.219652526,18.37,0.186
MAC000103,8/9/2012,0.3055,0.5126875,1.824,48,0.453619447,24.609,0.189
MAC000103,8/10/2012,0.2795,0.364270833,1.524,48,0.229950387,17.485,0.183
MAC000103,8/11/2012,0.3325,0.397291667,1.224,48,0.225783549,19.07,0.182
MAC000103,8/12/2012,0.3145,0.409562502,1.265,48,0.243881989,19.6590001,0.188
MAC000103,8/13/2012,0.2805,0.3219375,0.934,48,0.137682553,15.453,0.171
MAC000103,8/14/2012,0.292,0.392083333,1.132,48,0.235712937,18.82,0.195
MAC000103,8/15/2012,0.269,0.381958333,1.421,48,0.248763919,18.334,0.179
MAC000103,8/16/2012,0.3105,0.394958333,2.102,48,0.29427762,18.958,0.189
MAC000103,8/17/2012,0.2585,0.3363125,1.051,48,0.201438778,16.143,0.173
MAC000103,8/18/2012,0.3145,0.360770835,1.0930001,48,0.174041364,17.3170001,0.191
MAC000103,8/19/2012,0.338,0.407625,0.871,48,0.177765878,19.566,0.188
MAC000103,8/20/2012,0.328,0.402041667,1.436,48,0.2409196,19.298,0.201
MAC000103,8/21/2012,0.3055,0.428479165,1.4119999,48,0.265001075,20.5669999,0.191
MAC000103,8/22/2012,0.3315,0.456500002,1.75,48,0.331944374,21.9120001,0.194
MAC000103,8/23/2012,0.323,0.4131875,1.709,48,0.278606384,19.833,0.186
MAC000103,8/24/2012,0.251,0.357729167,1.049,48,0.208640456,17.171,0.199
MAC000103,8/25/2012,0.334,0.387041667,1.654,48,0.238338125,18.578,0.185
MAC000103,8/26/2012,0.3995,0.5055625,1.475,48,0.33814833,24.267,0.181
MAC000103,8/27/2012,0.3855,0.3974375,0.763,48,0.171637285,19.077,0.193
MAC000103,8/28/2012,0.3325,0.4141875,2.109,48,0.298953327,19.881,0.202
MAC000103,8/29/2012,0.326,0.420416669,1.5650001,48,0.257864054,20.1800001,0.199
MAC000103,8/30/2012,0.315,0.434875002,1.334,48,0.268404481,20.8740001,0.221
MAC000103,8/31/2012,0.421,0.439875,1.619,48,0.242299061,21.114,0.184
MAC000103,9/1/2012,0.272,0.345458333,0.85,48,0.166606168,16.582,0.198
MAC000103,9/2/2012,0.2415,0.285583333,0.773,48,0.129828993,13.708,0.165
MAC000103,9/3/2012,0.271,0.389395833,1.256,48,0.243957072,18.691,0.196
MAC000103,9/4/2012,0.271,0.345645833,0.766,48,0.157184603,16.591,0.175
MAC000103,9/5/2012,0.3455,0.438791667,1.005,48,0.224017852,21.062,0.188
MAC000103,9/6/2012,0.2825,0.390562496,2.0639999,48,0.306901236,18.7469998,0.161
MAC000103,9/7/2012,0.363,0.385333333,0.95,48,0.181658943,18.496,0.196
MAC000103,9/8/2012,0.339,0.454812498,1.725,48,0.319861912,21.8309999,0.2
MAC000103,9/9/2012,0.344,0.448291667,1.306,48,0.266713326,21.518,0.176
MAC000103,9/10/2012,0.404,0.5726875,1.655,48,0.383390649,27.489,0.191
MAC000103,9/11/2012,0.201,0.285708333,0.909,48,0.163481531,13.714,0.164
MAC000103,9/12/2012,0.183,0.223604167,0.647,48,0.118434602,10.733,0.142
MAC000103,9/13/2012,0.186,0.270375,1.158,48,0.201759982,12.978,0.146
MAC000103,9/14/2012,0.188,0.212333333,0.452,48,0.067306012,10.192,0.151
MAC000103,9/15/2012,0.2045,0.252145833,0.736,48,0.128580795,12.103,0.148
MAC000103,9/16/2012,0.208,0.305520833,1.097,48,0.196353566,14.665,0.159
MAC000103,9/17/2012,0.19,0.246354167,0.875,48,0.146525648,11.825,0.149
MAC000103,9/18/2012,0.1865,0.218416667,0.726,48,0.099706342,10.484,0.139
MAC000103,9/19/2012,0.18,0.208375,0.713,48,0.09325728,10.002,0.141
MAC000103,9/20/2012,0.1875,0.2411875,0.659,48,0.134238698,11.577,0.146
MAC000103,9/21/2012,0.213,0.315145833,0.937,48,0.204835688,15.127,0.144
MAC000103,9/22/2012,0.3395,0.439145831,2.0829999,48,0.324808803,21.0789999,0.183
MAC000103,9/23/2012,0.3765,0.525354167,1.903,48,0.377869869,25.217,0.192
MAC000103,9/24/2012,0.3005,0.389062498,1.1339999,48,0.227141378,18.6749999,0.174
MAC000103,9/25/2012,0.3435,0.3965,1.152,48,0.211478081,19.032,0.169
MAC000103,9/26/2012,0.3465,0.456291669,2.108,48,0.340920907,21.9020001,0.169
MAC000103,9/27/2012,0.334,0.421208335,1.1900001,48,0.224376397,20.2180001,0.185
MAC000103,9/28/2012,0.2925,0.364041669,1.1210001,48,0.215581552,17.4740001,0.189
MAC000103,9/29/2012,0.319,0.456874998,2.323,48,0.423116526,21.9299999,0.168
MAC000103,9/30/2012,0.391,0.500145833,1.809,48,0.376895775,24.007,0.173
MAC000103,10/1/2012,0.306,0.420458333,1.148,48,0.235085132,20.182,0.167
MAC000103,10/2/2012,0.2475,0.345,1.076,48,0.211198505,16.56,0.162
MAC000103,10/3/2012,0.2365,0.354937502,1.0880001,48,0.228137834,17.0370001,0.165
MAC000103,10/4/2012,0.2495,0.3613125,1.061,48,0.213732101,17.343,0.168
MAC000103,10/5/2012,0.3305,0.378333333,0.807,48,0.165772894,18.16,0.178
MAC000103,10/6/2012,0.3145,0.384729165,1.1059999,48,0.208621378,18.4669999,0.175
MAC000103,10/7/2012,0.4325,0.57175,2.073,48,0.447125499,27.444,0.173
MAC000103,10/8/2012,0.1985,0.314354167,1.92,48,0.329286494,15.089,0.169
MAC000103,10/9/2012,0.1945,0.194875,0.23,48,0.017216549,9.354,0.164
MAC000103,10/10/2012,0.187,0.187291667,0.226,48,0.017188515,8.99,0.157
MAC000103,10/11/2012,0.1855,0.185458333,0.217,48,0.015909262,8.902,0.15
MAC000103,10/12/2012,0.187,0.184729167,0.221,48,0.016936351,8.867,0.155
MAC000103,10/13/2012,0.1895,0.185604167,0.218,48,0.016960203,8.909,0.154
MAC000103,10/14/2012,0.1815,0.184354167,0.227,48,0.017535969,8.849,0.153
MAC000103,10/15/2012,0.1915,0.220520833,0.554,48,0.091359936,10.585,0.151
MAC000103,10/16/2012,0.3625,0.451520831,2.0769999,48,0.356745802,21.6729999,0.181
MAC000103,10/17/2012,0.2795,0.3984375,1.773,48,0.280101114,19.125,0.164
MAC000103,10/18/2012,0.314,0.41693617,1.409,47,0.280397033,19.596,0.162
MAC000103,10/19/2012,0.293,0.306625,0.738,48,0.148659203,14.718,0.132
MAC000103,10/20/2012,0.2585,0.401562498,1.76,48,0.329872047,19.2749999,0.14
