LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000030,2/13/2012,0.141,0.216354167,1.476,48,0.242750769,10.385,0.047
MAC000030,2/14/2012,0.102,0.123625,0.299,48,0.072862921,5.934,0.046
MAC000030,2/15/2012,0.11,0.128708333,0.359,48,0.076636461,6.178,0.046
MAC000030,2/16/2012,0.114,0.1248125,0.268,48,0.064562902,5.991,0.046
MAC000030,2/17/2012,0.1285,0.1898125,0.962,48,0.165470401,9.111,0.046
MAC000030,2/18/2012,0.321,0.471937504,1.855,48,0.441586914,22.6530002,0.048
MAC000030,2/19/2012,0.3205,0.524479171,2.142,48,0.535225629,25.1750002,0.046
MAC000030,2/20/2012,0.176,0.368458333,1.734,48,0.436246122,17.686,0.046
MAC000030,2/21/2012,0.1125,0.122916667,0.257,48,0.062014354,5.9,0.047
MAC000030,2/22/2012,0.134,0.150416667,0.921,48,0.128787609,7.22,0.046
MAC000030,2/23/2012,0.1015,0.148666667,0.678,48,0.146677288,7.136,0.045
MAC000030,2/24/2012,0.098,0.113083333,0.306,48,0.06542946,5.428,0.045
MAC000030,2/25/2012,0.122,0.353208335,1.567,48,0.424370725,16.9540001,0.047
MAC000030,2/26/2012,0.267,0.591250004,2.7190001,48,0.66339789,28.3800002,0.049
MAC000030,2/27/2012,0.116,0.233437502,1.431,48,0.322135957,11.2050001,0.046
MAC000030,2/28/2012,0.107,0.1143125,0.263,48,0.055480169,5.487,0.046
MAC000030,2/29/2012,0.093,0.115916667,0.387,48,0.07301292,5.564,0.046
MAC000030,3/1/2012,0.1,0.1378125,0.842,48,0.134888237,6.615,0.046
MAC000030,3/2/2012,0.0955,0.1308125,0.395,48,0.086392636,6.279,0.046
MAC000030,3/3/2012,0.2355,0.311645831,1.3559999,48,0.302052016,14.9589999,0.046
MAC000030,3/4/2012,0.25,0.365708331,1.4579999,48,0.285323172,17.5539999,0.045
MAC000030,3/5/2012,0.084,0.126291667,0.682,48,0.138379367,6.062,0.032
MAC000030,3/6/2012,0.0665,0.063375,0.128,48,0.026316102,3.042,0.033
MAC000030,3/7/2012,0.061,0.061854167,0.123,48,0.0260278,2.969,0.032
MAC000030,3/8/2012,0.0685,0.097208333,0.507,48,0.104644679,4.666,0.033
MAC000030,3/9/2012,0.0545,0.058583333,0.124,48,0.025846382,2.812,0.032
MAC000030,3/10/2012,0.0565,0.059895833,0.126,48,0.026926408,2.875,0.032
MAC000030,3/11/2012,0.0595,0.060708333,0.126,48,0.025996692,2.914,0.032
MAC000030,3/12/2012,0.0585,0.060479167,0.126,48,0.025580902,2.903,0.032
MAC000030,3/13/2012,0.0575,0.060041667,0.125,48,0.026538578,2.882,0.032
MAC000030,3/14/2012,0.063,0.060666667,0.127,48,0.026236513,2.912,0.032
MAC000030,3/15/2012,0.056,0.114708333,0.58,48,0.144481606,5.506,0.032
MAC000030,3/16/2012,0.126,0.18025,0.705,48,0.146749098,8.652,0.046
MAC000030,3/17/2012,0.102,0.298479167,1.395,48,0.370023,14.327,0.046
MAC000030,3/18/2012,0.312,0.492916665,1.892,48,0.51107341,23.6599999,0.046
MAC000030,3/19/2012,0.1205,0.154875,0.514,48,0.110351783,7.434,0.046
MAC000030,3/20/2012,0.119,0.138520833,0.767,48,0.118254682,6.649,0.047
MAC000030,3/21/2012,0.11,0.126520833,0.529,48,0.086268751,6.073,0.046
MAC000030,3/22/2012,0.1265,0.155395833,0.722,48,0.127350704,7.459,0.046
MAC000030,3/23/2012,0.1195,0.136708333,0.604,48,0.107611586,6.562,0.046
MAC000030,3/24/2012,0.1305,0.1906875,0.865,48,0.167723577,9.153,0.046
MAC000030,3/25/2012,0.1195,0.448291667,2.3069999,48,0.600385049,21.518,0.046
MAC000030,3/26/2012,0.105,0.219562498,1.2819999,48,0.27372939,10.5389999,0.047
MAC000030,3/27/2012,0.1055,0.120708333,0.366,48,0.071047769,5.794,0.047
MAC000030,3/28/2012,0.105,0.134229167,0.815,48,0.122960509,6.443,0.045
MAC000030,3/29/2012,0.1005,0.2051875,1.081,48,0.26129967,9.849,0.042
MAC000030,3/30/2012,0.075,0.086791667,0.372,48,0.067417707,4.166,0.033
MAC000030,3/31/2012,0.0625,0.065708333,0.127,48,0.025184391,3.154,0.033
MAC000030,4/1/2012,0.056,0.063416667,0.13,48,0.025408018,3.044,0.033
MAC000030,4/2/2012,0.0615,0.063270833,0.125,48,0.026223053,3.037,0.032
MAC000030,4/3/2012,0.07,0.074166667,0.251,48,0.036863944,3.56,0.033
MAC000030,4/4/2012,0.0655,0.062458333,0.123,48,0.02495098,2.998,0.033
MAC000030,4/5/2012,0.0705,0.12425,0.999,48,0.214377823,5.964,0.034
MAC000030,4/6/2012,0.059,0.059729167,0.122,48,0.02465139,2.867,0.033
MAC000030,4/7/2012,0.0565,0.060229167,0.121,48,0.024713886,2.891,0.033
MAC000030,4/8/2012,0.053,0.059,0.122,48,0.025042092,2.832,0.033
MAC000030,4/9/2012,0.064,0.067541667,0.18,48,0.033600885,3.242,0.033
MAC000030,4/10/2012,0.064,0.0605,0.123,48,0.023929862,2.904,0.033
MAC000030,4/11/2012,0.0505,0.0599375,0.123,48,0.024561175,2.877,0.033
MAC000030,4/12/2012,0.0755,0.115104167,0.453,48,0.107117601,5.525,0.033
MAC000030,4/13/2012,0.103,0.1269375,0.395,48,0.073947482,6.093,0.046
MAC000030,4/14/2012,0.1025,0.1740625,0.588,48,0.148538899,8.355,0.047
MAC000030,4/15/2012,0.447,0.696333337,1.91,48,0.659234034,33.4240002,0.046
MAC000030,4/16/2012,0.142,0.2000625,0.935,48,0.172418393,9.603,0.046
MAC000030,4/17/2012,0.1025,0.125770833,0.303,48,0.070235846,6.037,0.046
MAC000030,4/18/2012,0.1025,0.118875,0.375,48,0.066799995,5.706,0.048
MAC000030,4/19/2012,0.1595,0.229625,0.954,48,0.191706849,11.022,0.048
MAC000030,4/20/2012,0.141,0.238416669,1.4960001,48,0.317796801,11.4440001,0.059
MAC000030,4/21/2012,0.104,0.122729167,0.313,48,0.064892297,5.891,0.049
MAC000030,4/22/2012,0.1245,0.244520833,1.326,48,0.27804936,11.737,0.05
MAC000030,4/23/2012,0.1735,0.403729167,1.679,48,0.487667821,19.379,0.052
MAC000030,4/24/2012,0.112,0.121458333,0.315,48,0.064729538,5.83,0.051
MAC000030,4/25/2012,0.1145,0.190729167,0.78,48,0.181385183,9.155,0.051
MAC000030,4/26/2012,0.1585,0.302666665,2.2809999,48,0.401497629,14.5279999,0.049
MAC000030,4/27/2012,0.116,0.282791669,1.992,48,0.446583299,13.5740001,0.049
MAC000030,4/28/2012,0.3075,0.464729167,1.9220001,48,0.488880953,22.307,0.05
MAC000030,4/29/2012,0.3635,0.503208333,1.9630001,48,0.486848091,24.154,0.05
MAC000030,4/30/2012,0.278,0.459041669,1.557,48,0.445229897,22.0340001,0.055
MAC000030,5/1/2012,0.3665,0.470645837,1.557,48,0.399936041,22.5910002,0.056
MAC000030,5/2/2012,0.1575,0.275395831,1.4859999,48,0.308119666,13.2189999,0.054
MAC000030,5/3/2012,0.1645,0.242770833,1.511,48,0.293247208,11.653,0.053
MAC000030,5/4/2012,0.1035,0.131333333,0.712,48,0.111361465,6.304,0.048
MAC000030,5/5/2012,0.2005,0.303625,1.354,48,0.327756047,14.574,0.048
MAC000030,5/6/2012,0.2475,0.414437502,2.293,48,0.475237456,19.8930001,0.048
MAC000030,5/7/2012,0.1395,0.264729167,1.206,48,0.280239088,12.707,0.047
MAC000030,5/8/2012,0.117,0.1293125,0.376,48,0.068598169,6.207,0.048
MAC000030,5/9/2012,0.0995,0.115520833,0.313,48,0.060199311,5.545,0.053
MAC000030,5/10/2012,0.1065,0.1414375,0.838,48,0.130579707,6.789,0.049
MAC000030,5/11/2012,0.103,0.113125,0.33,48,0.056237575,5.43,0.052
MAC000030,5/12/2012,0.124,0.222125,1.566,48,0.278582096,10.662,0.049
MAC000030,5/13/2012,0.209,0.478208329,1.7309999,48,0.515688911,22.9539998,0.05
MAC000030,5/14/2012,0.1355,0.2303125,1.516,48,0.263846277,11.055,0.05
MAC000030,5/15/2012,0.1055,0.119145833,0.286,48,0.062406693,5.719,0.048
MAC000030,5/16/2012,0.1,0.109020833,0.234,48,0.053012038,5.233,0.048
MAC000030,5/17/2012,0.133,0.209,0.921,48,0.199537231,10.032,0.048
MAC000030,5/18/2012,0.11,0.107375,0.222,48,0.044148022,5.154,0.048
MAC000030,5/19/2012,0.123,0.287416665,2.322,48,0.413126106,13.7959999,0.053
MAC000030,5/20/2012,0.1335,0.436166667,2.0799999,48,0.530329655,20.936,0.054
MAC000030,5/21/2012,0.1095,0.205395833,1.283,48,0.246940749,9.859,0.048
MAC000030,5/22/2012,0.1145,0.14225,0.691,48,0.117138307,6.828,0.05
MAC000030,5/23/2012,0.1235,0.203708333,1.082,48,0.209270969,9.778,0.053
MAC000030,5/24/2012,0.1265,0.139041667,0.341,48,0.065647336,6.674,0.054
MAC000030,5/25/2012,0.1255,0.131895833,0.3,48,0.053154227,6.331,0.056
MAC000030,5/26/2012,0.129,0.212812498,1.215,48,0.250549741,10.2149999,0.053
MAC000030,5/27/2012,0.189,0.302062502,1.5930001,48,0.297412067,14.4990001,0.052
MAC000030,5/28/2012,0.15,0.228541667,1.138,48,0.221187891,10.97,0.057
MAC000030,5/29/2012,0.144,0.1441875,0.513,48,0.072569162,6.921,0.054
MAC000030,5/30/2012,0.121,0.115958333,0.249,48,0.044594608,5.566,0.056
MAC000030,5/31/2012,0.145,0.1786875,0.726,48,0.144328696,8.577,0.053
MAC000030,6/1/2012,0.108,0.118854167,0.283,48,0.05766779,5.705,0.053
MAC000030,6/2/2012,0.1105,0.169583333,1.114,48,0.175352027,8.14,0.052
MAC000030,6/3/2012,0.124,0.300895833,1.171,48,0.297252399,14.443,0.054
MAC000030,6/4/2012,0.128,0.268625,1.432,48,0.29175322,12.894,0.053
MAC000030,6/5/2012,0.1315,0.386104169,2.0120001,48,0.449389487,18.5330001,0.048
MAC000030,6/6/2012,0.111,0.199604169,1.1670001,48,0.261777219,9.5810001,0.051
MAC000030,6/7/2012,0.1195,0.1403125,0.596,48,0.103090367,6.735,0.05
MAC000030,6/8/2012,0.103,0.111666667,0.326,48,0.052619604,5.36,0.053
MAC000030,6/9/2012,0.1165,0.264291669,1.321,48,0.34203596,12.6860001,0.049
MAC000030,6/10/2012,0.212,0.380499998,2.175,48,0.416416624,18.2639999,0.052
MAC000030,6/11/2012,0.1305,0.1943125,0.729,48,0.140938519,9.327,0.051
MAC000030,6/12/2012,0.118,0.131916667,0.352,48,0.069934265,6.332,0.051
MAC000030,6/13/2012,0.109,0.115145833,0.288,48,0.055067073,5.527,0.051
MAC000030,6/14/2012,0.126,0.2535625,1.668,48,0.295985473,12.171,0.049
MAC000030,6/15/2012,0.1185,0.125604167,0.297,48,0.055542102,6.029,0.05
MAC000030,6/16/2012,0.1305,0.217875,1.006,48,0.21114285,10.458,0.068
MAC000030,6/17/2012,0.145,0.184166667,0.996,48,0.17437296,8.84,0.053
MAC000030,6/18/2012,0.1505,0.290041667,1.067,48,0.327778205,13.922,0.055
MAC000030,6/19/2012,0.1145,0.134,0.56,48,0.090365216,6.432,0.055
MAC000030,6/20/2012,0.111,0.1165625,0.258,48,0.046048035,5.595,0.054
MAC000030,6/21/2012,0.1255,0.189729167,0.748,48,0.162067853,9.107,0.052
MAC000030,6/22/2012,0.1195,0.190729169,1.1390001,48,0.252918525,9.1550001,0.053
MAC000030,6/23/2012,0.117,0.179312502,1.2690001,48,0.198332438,8.6070001,0.054
MAC000030,6/24/2012,0.252,0.432020833,1.849,48,0.403472612,20.737,0.055
MAC000030,6/25/2012,0.1375,0.176895833,0.608,48,0.128304863,8.491,0.055
MAC000030,6/26/2012,0.1385,0.15775,0.674,48,0.106968975,7.572,0.054
MAC000030,6/27/2012,0.19,0.1976875,0.402,48,0.059655092,9.489,0.123
MAC000030,6/28/2012,0.1855,0.221479167,0.718,48,0.126269214,10.631,0.065
MAC000030,6/29/2012,0.1235,0.154145833,0.698,48,0.124893314,7.399,0.056
MAC000030,6/30/2012,0.116,0.13025,0.409,48,0.080978721,6.252,0.054
MAC000030,7/1/2012,0.1845,0.343520833,1.653,48,0.373194433,16.489,0.055
MAC000030,7/2/2012,0.141,0.283104169,1.551,48,0.35967848,13.5890001,0.056
MAC000030,7/3/2012,0.105,0.120979167,0.353,48,0.069306439,5.807,0.054
MAC000030,7/4/2012,0.12,0.118729167,0.251,48,0.043096497,5.699,0.056
MAC000030,7/5/2012,0.1285,0.220729167,1.3,48,0.266312386,10.595,0.054
MAC000030,7/6/2012,0.1675,0.270458329,1.842,48,0.348113807,12.9819998,0.056
MAC000030,7/7/2012,0.1485,0.20975,1.262,48,0.218430621,10.068,0.053
MAC000030,7/8/2012,0.0925,0.108166667,0.572,48,0.090536071,5.192,0.041
MAC000030,7/9/2012,0.0795,0.083479167,0.143,48,0.029777179,4.007,0.042
MAC000030,7/10/2012,0.077,0.082895833,0.15,48,0.031351975,3.979,0.041
MAC000030,7/11/2012,0.0905,0.089895833,0.247,48,0.038198941,4.315,0.04
MAC000030,7/12/2012,0.0865,0.098145833,0.616,48,0.08351175,4.711,0.041
MAC000030,7/13/2012,0.0785,0.082666667,0.138,48,0.03195298,3.968,0.041
MAC000030,7/14/2012,0.081,0.081604167,0.141,48,0.028746685,3.917,0.041
MAC000030,7/15/2012,0.0775,0.080145833,0.141,48,0.028935725,3.847,0.04
MAC000030,7/16/2012,0.0765,0.078270833,0.137,48,0.029358198,3.757,0.039
MAC000030,7/17/2012,0.0895,0.087375,0.254,48,0.039472924,4.194,0.04
MAC000030,7/18/2012,0.083,0.0828125,0.141,48,0.030641132,3.975,0.041
MAC000030,7/19/2012,0.081,0.082645833,0.133,48,0.031317516,3.967,0.041
MAC000030,7/20/2012,0.0805,0.080479167,0.162,48,0.029247287,3.863,0.041
MAC000030,7/21/2012,0.082,0.081625,0.135,48,0.030412501,3.918,0.039
MAC000030,7/22/2012,0.092,0.091895833,0.235,48,0.03880954,4.411,0.039
MAC000030,7/23/2012,0.0915,0.091375,0.148,48,0.034087887,4.386,0.04
MAC000030,7/24/2012,0.096,0.094708333,0.157,48,0.034761778,4.546,0.041
MAC000030,7/25/2012,0.108,0.099395833,0.16,48,0.033680438,4.771,0.042
MAC000030,7/26/2012,0.1105,0.101041667,0.179,48,0.036130354,4.85,0.042
MAC000030,7/27/2012,0.1045,0.104083333,0.25,48,0.039057967,4.996,0.042
MAC000030,7/28/2012,0.096,0.0935,0.159,48,0.03272191,4.488,0.042
MAC000030,7/29/2012,0.091,0.088083333,0.152,48,0.031535076,4.228,0.041
MAC000030,7/30/2012,0.0845,0.086583333,0.155,48,0.031801802,4.156,0.042
MAC000030,7/31/2012,0.085,0.086041667,0.147,48,0.029361256,4.13,0.041
MAC000030,8/1/2012,0.093,0.0905,0.249,48,0.039501145,4.344,0.042
MAC000030,8/2/2012,0.0795,0.08525,0.156,48,0.031063764,4.092,0.042
MAC000030,8/3/2012,0.0925,0.091354167,0.159,48,0.034327267,4.385,0.042
MAC000030,8/4/2012,0.086,0.08775,0.148,48,0.030681965,4.212,0.042
MAC000030,8/5/2012,0.0845,0.088458333,0.145,48,0.031467618,4.246,0.042
MAC000030,8/6/2012,0.106,0.1099375,0.299,48,0.066676228,5.277,0.041
MAC000030,8/7/2012,0.0825,0.084,0.157,48,0.030686472,4.032,0.041
MAC000030,8/8/2012,0.0845,0.0839375,0.135,48,0.031547604,4.029,0.041
MAC000030,8/9/2012,0.089,0.088104167,0.166,48,0.033576993,4.229,0.041
MAC000030,8/10/2012,0.093,0.091020833,0.165,48,0.032865613,4.369,0.042
MAC000030,8/11/2012,0.132,0.2339375,0.758,48,0.227241685,11.229,0.041
MAC000030,8/12/2012,0.12,0.143833333,0.84,48,0.148989552,6.904,0.042
MAC000030,8/13/2012,0.0925,0.0911875,0.15,48,0.030826665,4.377,0.042
MAC000030,8/14/2012,0.097,0.0984375,0.247,48,0.039712749,4.725,0.042
MAC000030,8/15/2012,0.09,0.089770833,0.166,48,0.030942115,4.309,0.042
MAC000030,8/16/2012,0.088,0.089895833,0.148,48,0.030538598,4.315,0.042
MAC000030,8/17/2012,0.0895,0.092395833,0.152,48,0.033922151,4.435,0.043
MAC000030,8/18/2012,0.0965,0.098,0.169,48,0.031562164,4.704,0.043
MAC000030,8/19/2012,0.117,0.109729167,0.219,48,0.037926996,5.267,0.043
MAC000030,8/20/2012,0.098,0.098041667,0.175,48,0.03491446,4.706,0.042
MAC000030,8/21/2012,0.092,0.095270833,0.175,48,0.034196391,4.573,0.042
MAC000030,8/22/2012,0.09,0.092958333,0.143,48,0.030815828,4.462,0.042
MAC000030,8/23/2012,0.1015,0.098729167,0.213,48,0.037031752,4.739,0.042
MAC000030,8/24/2012,0.091,0.088270833,0.158,48,0.03182849,4.237,0.042
MAC000030,8/25/2012,0.089,0.087458333,0.161,48,0.031600538,4.198,0.042
MAC000030,8/26/2012,0.086,0.087625,0.159,48,0.031570674,4.206,0.042
MAC000030,8/27/2012,0.088,0.085645833,0.133,48,0.030021616,4.111,0.041
MAC000030,8/28/2012,0.09,0.088041667,0.136,48,0.032322812,4.226,0.042
MAC000030,8/29/2012,0.0875,0.091083333,0.248,48,0.038642295,4.372,0.041
MAC000030,8/30/2012,0.0775,0.0808125,0.129,48,0.028306571,3.879,0.041
MAC000030,8/31/2012,0.081,0.079145833,0.13,48,0.029177366,3.799,0.04
MAC000030,9/1/2012,0.0795,0.079645833,0.145,48,0.029262924,3.823,0.04
MAC000030,9/2/2012,0.098,0.200666667,1.352,48,0.268371157,9.632,0.041
MAC000030,9/3/2012,0.1315,0.2048125,1.326,48,0.239224781,9.831,0.061
MAC000030,9/4/2012,0.1485,0.279083333,1.188,48,0.328814624,13.396,0.059
MAC000030,9/5/2012,0.128,0.1206875,0.218,48,0.043917794,5.793,0.057
MAC000030,9/6/2012,0.1285,0.139145833,0.562,48,0.091240386,6.679,0.057
MAC000030,9/7/2012,0.1135,0.1215625,0.24,48,0.051061459,5.835,0.057
MAC000030,9/8/2012,0.1455,0.247875,1.266,48,0.265064635,11.898,0.057
MAC000030,9/9/2012,0.121,0.118708333,0.264,48,0.04386777,5.698,0.057
MAC000030,9/10/2012,0.123,0.1823125,1.149,48,0.212285652,8.751,0.055
MAC000030,9/11/2012,0.1355,0.222395833,1.575,48,0.30835885,10.675,0.055
MAC000030,9/12/2012,0.224,0.247916667,0.909,48,0.181422023,11.9,0.054
MAC000030,9/13/2012,0.173,0.218916667,1.109,48,0.190012747,10.508,0.058
MAC000030,9/14/2012,0.112,0.130479167,0.757,48,0.108486687,6.263,0.055
MAC000030,9/15/2012,0.145,0.3036875,1.534,48,0.328880639,14.577,0.055
MAC000030,9/16/2012,0.2555,0.449229169,1.38,48,0.416365546,21.5630001,0.056
MAC000030,9/17/2012,0.144,0.272708335,1.363,48,0.324476668,13.0900001,0.057
MAC000030,9/18/2012,0.1195,0.137145833,0.718,48,0.103007331,6.583,0.055
MAC000030,9/19/2012,0.154,0.317333333,1.839,48,0.398956049,15.232,0.055
MAC000030,9/20/2012,0.1345,0.196854167,0.6,48,0.13661329,9.449,0.053
MAC000030,9/21/2012,0.1315,0.242604165,1.4069999,48,0.273825121,11.6449999,0.051
MAC000030,9/22/2012,0.17,0.256624998,1.4069999,48,0.265165585,12.3179999,0.062
MAC000030,9/23/2012,0.194,0.438979165,2.1110001,48,0.502076094,21.0709999,0.052
MAC000030,9/24/2012,0.1235,0.125666667,0.29,48,0.057656109,6.032,0.055
MAC000030,9/25/2012,0.1185,0.121791667,0.3,48,0.056129394,5.846,0.054
MAC000030,9/26/2012,0.154,0.331958333,1.807,48,0.388976562,15.934,0.054
MAC000030,9/27/2012,0.159,0.324854165,1.239,48,0.346727798,15.5929999,0.056
MAC000030,9/28/2012,0.144,0.2544375,1.345,48,0.275434968,12.213,0.055
MAC000030,9/29/2012,0.128,0.263166667,1.252,48,0.291269294,12.632,0.055
MAC000030,9/30/2012,0.2595,0.449520831,1.751,48,0.437727105,21.5769999,0.052
MAC000030,10/1/2012,0.1725,0.397958331,1.693,48,0.471758,19.1019999,0.057
MAC000030,10/2/2012,0.104,0.129833333,0.686,48,0.09991216,6.232,0.055
MAC000030,10/3/2012,0.129,0.128729167,0.381,48,0.065419998,6.179,0.054
MAC000030,10/4/2012,0.134,0.1906875,1.041,48,0.176089696,9.153,0.053
MAC000030,10/5/2012,0.103,0.108604167,0.302,48,0.049772991,5.213,0.053
MAC000030,10/6/2012,0.1215,0.145395833,0.679,48,0.119432655,6.979,0.048
MAC000030,10/7/2012,0.09,0.090729167,0.202,48,0.037110381,4.355,0.048
MAC000030,10/8/2012,0.0955,0.1235625,0.44,48,0.090206597,5.931,0.048
MAC000030,10/9/2012,0.129,0.155729167,0.881,48,0.128262321,7.475,0.049
MAC000030,10/10/2012,0.1285,0.135208333,0.333,48,0.077117197,6.49,0.054
MAC000030,10/11/2012,0.1195,0.250458335,1.875,48,0.390920522,12.0220001,0.053
MAC000030,10/12/2012,0.1325,0.148770833,0.433,48,0.093718283,7.141,0.053
MAC000030,10/13/2012,0.136,0.419375,2.3050001,48,0.53071825,20.13,0.051
MAC000030,10/14/2012,0.156,0.410770835,2.7490001,48,0.541491222,19.7170001,0.049
MAC000030,10/15/2012,0.165,0.252333333,1.472,48,0.266045775,12.112,0.056
MAC000030,10/16/2012,0.136,0.153354167,0.356,48,0.075124433,7.361,0.054
MAC000030,10/17/2012,0.143,0.163893617,1.012,47,0.142939518,7.703,0.053
MAC000030,10/18/2012,0.1185,0.196,1.255,48,0.241965885,9.408,0.053
